timestep,reward
52,-0.050666666666666665
52052,-0.225
104052,-0.10666666666666667
156052,-0.28833333333333333
208052,0.33166666666666667
260052,0.08266666666666667
312052,-0.327
364052,-0.16566666666666666
416052,-0.027666666666666666
468052,-0.006
520052,0.050333333333333334
572052,0.074
624052,0.16166666666666665
676052,-0.13133333333333333
728052,-0.027666666666666666
780052,-0.114
832052,-0.077
884052,0.09733333333333333
936052,0.313
988052,0.24333333333333335
1040052,-0.12
1092052,-0.0013333333333333333
1144052,-0.059666666666666666
1196052,-0.07333333333333333
1248052,0.015333333333333332
1300052,-0.067
1352052,-0.3263333333333333
1404052,0.199
1456052,0.006333333333333333
1508052,0.13066666666666665
1560052,-0.08
1612052,0.221
1664052,-0.177
1716052,0.11333333333333333
1768052,0.06933333333333333
1820052,-0.173
1872052,0.061
1924052,0.12666666666666668
1976052,-0.0026666666666666666
2028052,0.191
2080052,0.008
2132052,0.007666666666666666
2184052,0.16366666666666665
2236052,0.16533333333333333
2288052,0.06133333333333333
2340052,0.06466666666666666
2392052,-0.06633333333333333
2444052,0.06266666666666666
2496052,0.024
2548052,0.09266666666666666
2600052,-0.02033333333333333
2652052,-0.234
2704052,-0.021333333333333333
2756052,0.1
2808052,0.082
2860052,0.07133333333333333
2912052,0.352
2964052,0.18166666666666667
3016052,0.054
3068052,0.061
3120052,0.3253333333333333
3172052,0.124
3224052,0.19433333333333333
3276052,0.11233333333333333
3328052,0.237
3380052,0.20266666666666666
3432052,0.238
3484052,0.13533333333333333
3536052,0.12533333333333332
3588052,0.11033333333333334
3640052,0.015333333333333332
3692052,0.14066666666666666
3744052,0.14633333333333334
3796052,0.13133333333333333
3848052,0.15466666666666667
3900052,0.051333333333333335
3952052,0.03966666666666667
4004052,0.034
4056052,0.151
4108052,0.17533333333333334
4160052,0.18166666666666667
4212052,0.08533333333333333
4264052,0.12233333333333334
4316052,0.19233333333333333
4368052,0.115
4420052,0.212
4472052,0.22366666666666668
4524052,0.2793333333333333
4576052,0.18733333333333332
4628052,0.16966666666666666
4680052,0.17
4732052,0.196
4784052,0.23533333333333334
4836052,0.27
4888052,0.212
4940052,0.23766666666666666
4992052,0.19733333333333333
5044052,0.21466666666666667
5096052,0.31466666666666665
5148052,0.2946666666666667
5200052,0.19033333333333333
5252052,0.3303333333333333
5304052,0.354
5356052,0.3413333333333333
5408052,0.31666666666666665
5460052,0.22466666666666665
5512052,0.31333333333333335
5564052,0.37633333333333335
5616052,0.22433333333333333
5668052,0.23766666666666666
5720052,0.27
5772052,0.18066666666666667
5824052,0.11166666666666666
5876052,0.015333333333333332
5928052,-0.025666666666666667
5980052,0.07133333333333333
6032052,0.019333333333333334
6084052,0.007666666666666666
6136052,0.01
6188052,0.14566666666666667
6240052,0.15666666666666668
6292052,0.16833333333333333
6344052,0.010333333333333333
6396052,0.047
6448052,0.161
6500052,0.007
6552052,0.012
6604052,0.14333333333333334
6656052,0.050666666666666665
6708052,0.176
6760052,0.07866666666666666
6812052,0.114
6864052,0.016
6916052,-0.042
6968052,-0.042666666666666665
7020052,-0.06533333333333333
7072052,-0.19933333333333333
7124052,-0.026333333333333334
7176052,0.021
7228052,-0.068
7280052,-0.048
7332052,-0.13066666666666665
7384052,-0.06133333333333333
7436052,-0.041
7488052,-0.08733333333333333
7540052,-0.25333333333333335
7592052,-0.14633333333333334
7644052,-0.24633333333333332
7696052,-0.217
7748052,-0.18266666666666667
7800052,-0.011333333333333334
7852052,-0.107
7904052,-0.24366666666666667
7956052,-0.052333333333333336
8008052,-0.23866666666666667
8060052,-0.181
8112052,-0.3353333333333333
8164052,-0.2633333333333333
8216052,-0.18
8268052,-0.25366666666666665
8320052,-0.186
8372052,-0.189
8424052,-0.20333333333333334
8476052,-0.18866666666666668
8528052,-0.17733333333333334
8580052,-0.202
8632052,-0.12966666666666668
8684052,-0.055
8736052,-0.14
8788052,-0.039
8840052,-0.09333333333333334
8892052,-0.05566666666666667
8944052,-0.127
8996052,0.07666666666666666
9048052,-0.0036666666666666666
9100052,0.08133333333333333
9152052,0.026333333333333334
9204052,0.08566666666666667
9256052,0.14666666666666667
9308052,0.20766666666666667
9360052,0.06066666666666667
9412052,0.21233333333333335
9464052,0.154
9516052,0.027666666666666666
9568052,-0.0023333333333333335
9620052,0.013333333333333334
9672052,0.14033333333333334
9724052,0.107
9776052,0.098
9828052,0.042666666666666665
9880052,0.13066666666666665
9932052,0.11166666666666666
9984052,0.047
10036052,0.17
10088052,0.083
10140052,0.05566666666666667
10192052,-0.10766666666666666
10244052,0.102
10296052,-0.015666666666666666
10348052,0.10966666666666666
10400052,-0.03833333333333333
10452052,0.11166666666666666
10504052,-0.001
10556052,0.19766666666666666
10608052,0.027666666666666666
10660052,0.07866666666666666
10712052,0.07133333333333333
10764052,0.191
10816052,0.18833333333333332
10868052,0.13333333333333333
10920052,0.18633333333333332
10972052,0.108
11024052,0.007666666666666666
11076052,-0.013666666666666667
11128052,-0.010333333333333333
11180052,0.035333333333333335
11232052,-0.08566666666666667
11284052,0.027
11336052,-0.050666666666666665
11388052,0.029
11440052,-0.0006666666666666666
11492052,0.006
11544052,0.11033333333333334
11596052,0.09966666666666667
11648052,0.145
11700052,0.062
11752052,0.23966666666666667
11804052,0.07433333333333333
11856052,0.181
11908052,0.022
11960052,0.19333333333333333
12012052,0.08833333333333333
12064052,0.032
12116052,0.18966666666666668
12168052,0.25366666666666665
12220052,0.14866666666666667
12272052,0.18566666666666667
12324052,0.19466666666666665
12376052,0.24833333333333332
12428052,0.2843333333333333
12480052,0.129
12532052,0.22433333333333333
12584052,0.16433333333333333
12636052,0.09766666666666667
12688052,0.17333333333333334
12740052,0.21233333333333335
12792052,0.053
12844052,0.093
12896052,0.008
12948052,0.11
13000052,0.12533333333333332
13052052,0.04566666666666667
13104052,0.051666666666666666
13156052,0.09933333333333333
13208052,0.3383333333333333
13260052,0.24733333333333332
13312052,0.194
13364052,0.23633333333333334
13416052,0.241
13468052,0.2683333333333333
13520052,0.23433333333333334
13572052,0.09433333333333334
13624052,0.21933333333333332
13676052,0.327
13728052,0.19233333333333333
13780052,0.106
13832052,0.11733333333333333
13884052,0.218
13936052,0.09166666666666666
13988052,0.07433333333333333
14040052,0.08566666666666667
14092052,0.023666666666666666
14144052,0.013666666666666667
14196052,0.022
14248052,0.104
14300052,0.04766666666666667
14352052,0.011666666666666667
14404052,0.09733333333333333
14456052,0.12333333333333334
14508052,0.16433333333333333
14560052,0.09333333333333334
14612052,0.06333333333333334
14664052,0.23266666666666666
14716052,0.366
14768052,0.2936666666666667
14820052,0.13033333333333333
14872052,0.092
14924052,-0.0016666666666666668
14976052,0.09466666666666666
15028052,-0.04666666666666667
15080052,0.12066666666666667
15132052,0.2796666666666667
15184052,0.20766666666666667
15236052,0.17733333333333334
15288052,0.26266666666666666
15340052,0.281
15392052,0.25
15444052,0.13433333333333333
15496052,0.2673333333333333
15548052,0.19733333333333333
15600052,0.312
15652052,0.32866666666666666
15704052,0.31666666666666665
15756052,0.42033333333333334
15808052,0.15466666666666667
15860052,0.21633333333333332
15912052,0.07533333333333334
15964052,-0.084
16016052,0.0026666666666666666
16068052,0.004
16120052,0.13966666666666666
16172052,0.09533333333333334
16224052,0.017666666666666667
16276052,0.08166666666666667
16328052,0.09933333333333333
16380052,0.036333333333333336
16432052,0.19266666666666668
16484052,0.17733333333333334
16536052,0.21066666666666667
16588052,0.29733333333333334
16640052,0.26566666666666666
16692052,0.16033333333333333
