timestep,reward
1743820,-0.116
1749020,0.868
1754220,-0.152
1759420,0.576
1764620,0.248
1769820,0.092
1775072,-0.036
1780272,0.54
1785472,-0.468
1790672,-0.072
1795872,-0.072
1801072,0.444
1806272,0.068
1811472,0.18
1816672,0.076
1821872,0.304
1827124,0.5
1832324,0.04
1837524,-0.172
1842724,0.036
1847924,0.076
1853124,0.308
1858324,-0.284
1863524,0.316
1868724,0.432
1873924,-0.22
1879176,-0.012
1884376,0.292
1889576,-0.076
1894776,0.672
1899976,0.088
1905176,-0.144
1910376,0.628
1915576,-0.032
1920776,0.348
1925976,0.272
1931228,0.116
1936428,0.864
1941628,0.364
1946828,0.46
1952028,-0.088
1957228,0.58
1962428,0.456
1967628,0.424
1972828,0.072
1978028,0.188
1983280,0.66
1988480,0.388
1993680,-0.18
1998880,-0.2
2004080,0.608
2009280,-0.084
2014480,0.328
2019680,-0.008
2024880,0.232
2030080,0.42
2035332,0.512
2040532,0.408
2045732,0.308
2050932,0.756
2056132,0.272
2061332,0.132
2066532,-0.052
2071732,-0.244
2076932,0.524
2082132,0.624
2087384,0.2
2092584,-0.104
2097784,0.412
2102984,0.348
2108184,0.012
2113384,0.148
2118584,-0.036
2123784,0.524
2128984,-0.188
2134184,0.048
2139436,0.324
2144636,0.668
2149836,-0.1
2155036,0.036
2160236,0.124
2165436,0.4
2170636,0.432
2175836,0.516
2181036,-0.088
2186236,0.116
2191488,-0.384
2196688,0.368
2201888,-0.052
2207088,-0.1
2212288,-0.356
2217488,0.176
2222688,0.668
2227888,0.056
2233088,-0.188
2238288,-0.604
2243540,-0.02
2248740,-0.02
2253940,-0.108
2259140,0.38
2264340,0.508
2269540,-0.24
2274740,0.272
2279940,0.64
2285140,0.068
2290340,-0.372
2295592,-0.088
2300792,0.4
2305992,-0.276
2311192,0.404
2316392,0.244
2321592,-0.284
2326792,-0.536
2331992,-0.076
2337192,0.044
2342392,0.352
2347644,0.456
2352844,-0.228
2358044,-0.304
2363244,-0.464
2368444,0.088
2373644,-0.136
2378844,-0.112
2384044,-0.3
2389244,0.432
2394444,0.032
2399696,0.028
2404896,0.416
2410096,-0.744
2415296,-0.532
2420496,0.412
2425696,-0.544
2430896,-0.004
2436096,-0.372
2441296,-0.036
2446496,-0.18
2451748,0.032
2456948,0.072
2462148,0.204
2467348,0.144
2472548,0.16
2477748,-0.468
2482948,0.48
2488148,0.196
2493348,0.4
2498548,0.296
2503800,-0.108
2509000,0.416
2514200,0.04
2519400,0.2
2524600,-0.04
2529800,0.56
2535000,0.308
2540200,-0.092
2545400,-0.336
2550600,0.176
2555852,-0.24
2561052,0.456
2566252,-0.02
2571452,0.024
2576652,0.056
2581852,0.416
2587052,0.148
2592252,-0.16
2597452,-0.22
2602652,-0.34
2607904,-0.212
2613104,-0.2
2618304,-0.46
2623504,-0.408
2628704,0.04
2633904,-0.316
2639104,-0.584
2644304,-0.284
2649504,0.032
2654704,0.216
2659956,0.192
2665156,0.448
2670356,0.0
2675556,-0.048
2680756,0.6
2685956,-0.072
2691156,0.544
2696356,-0.184
2701556,-0.304
2706756,0.252
2712008,-0.24
2717208,0.12
2722408,-0.084
2727608,-0.4
2732808,0.4
2738008,0.128
2743208,-0.076
2748408,-0.124
2753608,-0.308
2758808,0.428
2764060,0.344
2769260,0.028
2774460,0.252
2779660,0.028
2784860,0.048
2790060,0.012
2795260,0.448
2800460,0.296
2805660,0.424
2810860,0.488
2816112,-0.284
2821312,-0.38
2826512,-0.012
2831712,-0.024
2836912,0.152
2842112,-0.12
2847312,0.248
2852512,0.24
2857712,-0.372
2862912,0.272
2868164,0.116
2873364,0.144
2878564,-0.124
2883764,0.248
2888964,0.292
2894164,0.888
2899364,-0.26
2904564,0.844
2909764,0.22
2914964,0.744
2920216,0.512
2925416,0.184
2930616,0.348
2935816,0.436
2941016,-0.304
2946216,0.168
2951416,0.388
2956616,0.5
2961816,0.076
2967016,0.304
2972268,0.464
2977468,0.2
2982668,0.052
2987868,-0.016
2993068,0.208
2998268,-0.028
3003468,0.652
3008668,0.072
3013868,-0.132
3019068,-0.12
3024320,-0.072
3029520,0.132
3034720,0.036
3039920,0.268
3045120,0.276
3050320,-0.304
3055520,-0.22
3060720,0.036
3065920,0.604
3071120,-0.208
3076372,-0.112
3081572,0.26
3086772,0.092
3091972,0.192
3097172,0.044
3102372,0.3
3107572,0.408
3112772,0.5
3117972,-0.26
3123172,0.724
3128424,-0.428
3133624,-0.392
3138824,0.08
3144024,-0.42
3149224,0.072
3154424,0.148
3159624,0.284
3164824,0.0
3170024,0.504
3175224,0.0
3180476,0.188
3185676,0.336
3190876,0.388
3196076,0.24
3201276,-0.02
3206476,-0.108
3211676,0.092
3216876,0.096
3222076,0.48
3227276,0.272
3232528,0.2
3237728,0.192
3242928,0.752
3248128,0.064
3253328,0.428
3258528,0.148
3263728,0.028
3268928,-0.452
3274128,0.072
3279328,0.588
3284580,0.22
3289780,-0.368
3294980,-0.32
3300180,0.136
3305380,-0.244
3310580,-0.316
3315780,0.184
3320980,-0.096
3326180,0.432
3331380,-0.2
3336632,0.136
3341832,-0.548
3347032,-0.004
3352232,-0.084
3357432,0.092
3362632,0.288
3367832,-0.156
3373032,0.244
3378232,-0.004
3383432,0.032
3388684,0.136
3393884,-0.056
3399084,0.292
3404284,-0.12
3409484,0.232
3414684,0.468
3419884,0.028
3425084,0.068
3430284,-0.032
3435484,0.564
3440736,0.088
3445936,-0.08
3451136,0.016
3456336,-0.096
3461536,-0.264
3466736,-0.064
3471936,-0.388
3477136,-0.18
3482336,0.072
3487536,-0.14
3492788,-0.18
3497988,-0.116
3503188,-0.136
3508388,-0.144
3513588,-0.2
3518788,-0.128
3523988,-0.672
3529188,-0.044
3534388,-0.332
3539588,0.192
3544840,-0.196
3550040,-0.152
3555240,0.212
3560440,-0.128
3565640,0.004
3570840,0.42
3576040,-0.652
3581240,-0.056
3586440,0.3
3591640,-0.28
3596892,0.112
3602092,-0.004
3607292,-0.108
3612492,0.116
3617692,0.248
3622892,-0.38
3628092,0.18
3633292,0.064
3638492,0.12
3643692,-0.168
3648944,-0.204
3654144,-0.136
3659344,0.156
3664544,0.352
3669744,0.128
3674944,0.424
3680144,-0.392
3685344,-0.508
3690544,0.436
3695744,0.0
3700996,-0.2
3706196,-0.052
3711396,0.26
3716596,-0.064
3721796,0.168
3726996,0.084
3732196,-0.012
3737396,0.388
3742596,-0.004
3747796,-0.076
3753048,0.24
3758248,0.152
3763448,-0.1
3768648,0.088
3773848,-0.052
3779048,-0.036
3784248,-0.496
3789448,0.128
3794648,-0.032
3799848,0.488
3805100,-0.436
3810300,0.336
3815500,-0.072
3820700,0.228
3825900,0.396
3831100,0.288
3836300,0.216
3841500,-0.208
3846700,-0.104
3851900,-0.412
3857152,0.048
3862352,0.568
3867552,-0.02
3872752,0.476
3877952,0.58
3883152,-0.016
3888352,0.492
3893552,0.512
3898752,0.488
3903952,0.124
3909204,-0.368
3914404,-0.54
3919604,0.256
3924804,-0.444
3930004,-0.3
3935204,-0.076
3940404,0.432
3945604,0.064
3950804,0.28
3956004,0.168
3961256,-0.028
3966456,0.14
3971656,0.632
3976856,0.516
3982056,0.076
3987256,0.608
3992456,0.368
3997656,-0.384
4002856,0.352
4008056,0.268
4013308,0.176
4018508,0.32
4023708,-0.168
4028908,0.404
4034108,0.192
4039308,0.152
4044508,0.144
4049708,0.328
4054908,0.204
4060108,-0.068
4065360,-0.332
4070560,0.02
4075760,-0.136
4080960,0.296
4086160,0.132
4091360,0.288
4096560,-0.068
4101760,0.216
4106960,0.568
4112160,0.088
4117412,-0.088
4122612,0.16
4127812,-0.472
4133012,-0.616
4138212,-0.012
4143412,0.164
4148612,0.624
4153812,0.48
4159012,-0.448
4164212,-0.144
4169464,-0.32
4174664,0.156
4179864,-0.196
4185064,0.06
4190264,-0.36
4195464,-0.428
4200664,-0.104
4205864,-0.048
4211064,0.08
4216264,-0.412
4221516,0.08
4226716,0.0
4231916,-0.156
4237116,0.148
4242316,0.068
4247516,0.26
4252716,-0.372
4257916,-0.416
4263116,0.224
4268316,0.06
4273568,0.152
4278768,-0.132
4283968,0.012
4289168,0.056
4294368,0.092
4299568,0.116
4304768,-0.008
4309968,0.112
4315168,-0.052
4320368,0.296
4325620,0.36
4330820,0.528
4336020,-0.356
4341220,0.016
4346420,-0.056
4351620,0.092
4356820,-0.244
4362020,-0.036
4367220,-0.072
4372420,0.256
4377672,0.068
4382872,0.324
4388072,0.212
4393272,0.228
4398472,0.292
4403672,0.208
4408872,0.096
4414072,-0.468
4419272,-0.276
4424472,-0.332
4429724,-0.172
4434924,-0.252
4440124,0.328
4445324,0.012
4450524,0.156
4455724,0.42
4460924,0.056
4466124,-0.132
4471324,0.148
4476524,-0.176
4481776,-0.008
4486976,-0.036
4492176,-0.28
4497376,0.156
4502576,-0.424
4507776,-0.452
4512976,-0.176
4518176,-0.184
4523376,0.296
4528576,-0.176
4533828,0.688
4539028,0.304
4544228,-0.26
4549428,-0.028
4554628,-0.164
4559828,-0.2
4565028,-0.06
4570228,-0.316
4575428,0.2
4580628,-0.192
4585880,-0.212
4591080,-0.28
4596280,0.164
4601480,-0.068
4606680,0.08
4611880,-0.544
4617080,-0.308
4622280,-0.16
4627480,-0.048
4632680,-0.208
4637932,0.352
4643132,0.156
4648332,-0.056
4653532,0.452
4658732,0.0
4663932,-0.356
4669132,-0.276
4674332,-0.192
4679532,-0.3
4684732,-0.2
4689984,-0.132
4695184,-0.4
4700384,-0.052
4705584,-0.44
4710784,0.06
4715984,-0.032
4721184,-0.612
4726384,-0.716
4731584,-0.156
4736784,0.172
4742036,0.452
4747236,-0.828
4752436,-0.38
4757636,-0.32
4762836,-0.056
4768036,0.308
4773236,-0.324
4778436,-0.492
4783636,-0.22
4788836,-0.664
4794088,0.26
4799288,-0.36
4804488,-0.256
4809688,-0.34
4814888,-0.452
4820088,-0.224
4825288,0.308
4830488,-0.18
4835688,-0.376
4840888,-0.284
4846140,0.192
4851340,-0.364
4856540,-0.236
4861740,-0.296
4866940,-0.44
4872140,0.396
4877340,-0.22
4882540,0.336
4887740,0.084
4892940,-0.376
4898192,0.064
4903392,0.084
4908592,-0.048
4913792,-0.02
4918992,-0.06
4924192,0.572
4929392,0.472
4934592,-0.04
4939792,-0.112
4944992,-0.444
4950244,-0.66
4955444,0.036
4960644,0.18
4965844,-0.256
4971044,-0.204
4976244,-0.276
4981444,0.216
4986644,0.072
4991844,-0.092
4997044,0.152
5002296,0.236
5007496,0.104
5012696,0.076
5017896,0.144
5023096,0.584
5028296,-0.052
5033496,0.364
5038696,0.484
5043896,0.252
5049096,0.12
5054348,0.212
5059548,-0.048
5064748,-0.092
5069948,-0.04
5075148,0.284
5080348,0.284
5085548,0.112
5090748,0.268
5095948,0.692
5101148,0.648
5106400,0.272
5111600,0.556
5116800,0.212
5122000,0.572
5127200,0.196
5132400,-0.076
5137600,0.416
5142800,-0.068
5148000,0.196
5153200,0.136
5158452,-0.1
5163652,0.712
5168852,0.3
5174052,-0.064
5179252,0.376
5184452,0.3
5189652,0.072
5194852,0.208
5200052,0.1
