timestep,reward
868452,-0.288
873652,0.012
878852,-0.048
884052,0.436
889252,-0.128
894452,-0.056
899652,0.484
904852,0.288
910052,0.768
915252,0.712
920452,0.824
925652,-0.556
930852,-0.628
936052,0.236
941252,0.856
946452,0.864
951652,0.652
956852,0.648
962052,0.124
967252,0.328
972452,-0.116
977652,0.296
982852,0.008
988052,0.032
993252,0.272
998452,0.156
1003652,0.612
1008852,-0.076
1014052,0.416
1019252,-0.324
1024452,0.32
1029652,0.388
1034852,0.144
1040052,0.34
1045252,0.16
1050452,0.744
1055652,0.716
1060852,0.36
1066052,-0.16
1071252,0.464
1076452,0.112
1081652,-0.484
1086852,0.472
1092052,0.284
1097252,0.64
1102452,0.188
1107652,-0.06
1112852,0.132
1118052,0.48
1123252,-0.316
1128452,0.308
1133652,-0.224
1138852,-0.52
1144052,-0.4
1149252,-0.28
1154452,-0.364
1159652,-0.116
1164852,-0.084
1170052,0.432
1175252,0.12
1180452,-0.024
1185652,0.092
1190852,-0.224
1196052,0.04
1201252,0.248
1206452,0.448
1211652,0.084
1216852,0.72
1222052,0.788
1227252,0.232
1232452,0.22
1237652,0.12
1242852,0.272
1248052,-0.252
1253252,-0.368
1258452,0.044
1263652,-0.548
1268852,-0.728
1274052,-0.064
1279252,-0.084
1284452,-0.128
1289652,-0.252
1294852,0.42
1300052,-0.164
1305252,0.596
1310452,1.136
1315652,0.728
1320852,0.16
1326052,0.036
1331252,-0.32
1336452,0.468
1341652,0.468
1346852,0.012
1352052,-0.56
1357252,-0.08
1362452,-0.264
1367652,0.016
1372852,0.408
1378052,-0.024
1383252,0.352
1388452,0.636
1393652,0.056
1398852,0.212
1404052,0.42
1409252,-0.1
1414452,-0.484
1419652,0.58
1424852,0.428
1430052,0.444
1435252,0.356
1440452,-0.204
1445652,-0.184
1450852,0.032
1456052,-0.34
1461252,0.98
1466452,0.524
1471652,0.16
1476852,-0.208
1482052,0.1
1487252,0.188
1492452,0.072
1497652,1.028
1502852,0.072
1508052,0.36
1513252,-0.1
1518452,-0.1
1523652,-0.08
1528852,0.236
1534052,0.128
1539252,0.368
1544452,-0.356
1549652,0.072
1554852,-0.084
1560052,0.064
1565252,0.196
1570452,-0.404
1575652,0.34
1580852,-0.756
1586052,0.04
1591252,0.04
1596452,0.38
1601652,0.388
1606852,0.948
1612052,0.048
1617252,0.024
1622452,-0.228
1627652,-0.072
1632852,0.524
1638052,0.3
1643252,0.288
1648452,0.608
1653652,0.696
1658852,0.004
1664052,-0.076
1669252,-0.044
1674452,0.188
1679652,0.088
1684852,0.0
1690052,-0.732
1695252,0.204
1700452,0.74
1705652,0.16
1710852,-0.084
1716052,0.032
1721252,-0.308
1726452,0.468
1731652,0.068
1736852,-0.092
1742052,0.356
1747252,0.408
1752452,0.048
1757652,0.116
1762852,0.232
1768052,0.128
1773252,0.092
1778452,0.352
1783652,-0.276
1788852,0.028
1794052,-0.3
1799252,0.008
1804452,0.492
1809652,0.176
1814852,-0.116
1820052,-0.212
1825252,-0.168
1830452,0.008
1835652,-0.4
1840852,-0.152
1846052,0.192
1851252,0.008
1856452,0.352
1861652,0.692
1866852,0.024
1872052,0.08
1877252,0.144
1882452,0.232
1887652,0.512
1892852,-0.512
1898052,-0.856
1903252,0.004
1908452,-0.028
1913652,0.208
1918852,0.024
1924052,-0.492
1929252,0.012
1934452,-0.56
1939652,-0.64
1944852,-0.552
1950052,-0.032
1955252,-0.904
1960452,0.12
1965652,0.096
1970852,-0.288
1976052,0.324
1981252,-0.04
1986452,0.328
1991652,0.316
1996852,0.176
2002052,0.44
2007252,-0.488
2012452,0.4
2017652,-0.196
2022852,0.128
2028052,0.136
2033252,0.336
2038452,-0.292
2043652,-0.216
2048852,0.544
2054052,0.224
2059252,0.24
2064452,-0.352
2069652,-0.068
2074852,0.396
2080052,0.012
2085252,-0.2
2090452,-0.088
2095652,0.116
2100852,-0.108
2106052,0.484
2111252,0.264
2116452,0.42
2121652,0.488
2126852,0.296
2132052,-0.536
2137252,0.808
2142452,0.12
2147652,0.432
2152852,0.228
2158052,0.28
2163252,0.44
2168452,0.472
2173652,-0.188
2178852,-0.4
2184052,0.512
2189252,-0.74
2194452,-0.064
2199652,-0.152
2204852,0.1
2210052,-0.4
2215252,-0.372
2220452,-0.224
2225652,-0.216
2230852,-0.192
2236052,-0.16
2241252,0.008
2246452,0.068
2251652,-0.588
2256852,-0.268
2262052,0.532
2267252,0.092
2272452,-0.14
2277652,-0.152
2282852,-0.712
2288052,0.564
2293252,-0.112
2298452,-0.364
2303652,-0.28
2308852,0.072
2314052,0.328
2319252,0.22
2324452,0.152
2329652,-0.36
2334852,-0.224
2340052,0.056
2345252,0.144
2350452,0.408
2355652,0.116
2360852,-0.356
2366052,-0.108
2371252,-0.376
2376452,0.116
2381652,-0.1
2386852,-0.34
2392052,-0.312
2397252,-0.032
2402452,0.036
2407652,0.124
2412852,0.792
2418052,-0.02
2423252,-0.64
2428452,-0.344
2433652,0.044
2438852,-0.08
2444052,0.04
2449252,0.256
2454452,-0.08
2459652,-0.408
2464852,-0.084
2470052,-0.084
2475252,-0.5
2480452,-0.02
2485652,-0.02
2490852,-0.592
2496052,-0.08
2501252,-0.86
2506452,0.976
2511652,0.444
2516852,-0.468
2522052,-0.056
2527252,0.3
2532452,0.724
2537652,0.364
2542852,-0.02
2548052,-0.344
2553252,0.128
2558452,0.264
2563652,-0.328
2568852,0.5
2574052,-0.188
2579252,0.892
2584452,0.064
2589652,-0.296
2594852,0.056
2600052,0.064
2605252,-0.56
2610452,0.224
2615652,-0.108
2620852,-0.48
2626052,0.4
2631252,0.084
2636452,-0.108
2641652,-0.208
2646852,0.292
2652052,0.952
2657252,0.208
2662452,0.532
2667652,-0.1
2672852,-0.34
2678052,0.556
2683252,0.24
2688452,0.488
2693652,0.336
2698852,0.056
2704052,-0.02
2709252,0.692
2714452,0.34
2719652,0.256
2724852,0.2
2730052,-0.116
2735252,0.116
2740452,0.04
2745652,0.428
2750852,-0.352
2756052,0.04
2761252,-0.428
2766452,0.292
2771652,0.24
2776852,-0.092
2782052,-0.032
2787252,0.068
2792452,-0.432
2797652,-0.108
2802852,-0.084
2808052,-0.256
2813252,0.368
2818452,-0.184
2823652,0.168
2828852,-0.456
2834052,0.348
2839252,-0.4
2844452,0.332
2849652,0.14
2854852,0.416
2860052,-0.424
2865252,-0.216
2870452,-0.248
2875652,0.028
2880852,-0.812
2886052,-0.772
2891252,-0.28
2896452,-0.364
2901652,-0.028
2906852,-0.512
2912052,-0.212
2917252,0.516
2922452,-0.696
2927652,0.024
2932852,0.036
2938052,-0.092
2943252,-0.176
2948452,0.068
2953652,0.008
2958852,0.056
2964052,-0.304
2969252,-0.252
2974452,-0.204
2979652,-0.212
2984852,-0.112
2990052,0.136
2995252,-0.008
3000452,-0.484
3005652,-0.476
3010852,-0.14
3016052,-0.436
3021252,-0.584
3026452,-0.108
3031652,0.18
3036852,-0.068
3042052,0.36
3047252,-0.148
3052452,-0.456
3057652,0.256
3062852,-0.08
3068052,0.448
3073252,0.012
3078452,0.444
3083652,0.304
3088852,0.052
3094052,0.652
3099252,0.052
3104452,0.076
3109652,0.232
3114852,0.108
3120052,0.02
3125252,0.612
3130452,0.392
3135652,-0.012
3140852,0.252
3146052,0.432
3151252,-0.272
3156452,-0.32
3161652,-0.524
3166852,-0.156
3172052,0.02
3177252,-0.116
3182452,-0.024
3187652,-0.224
3192852,-0.344
3198052,-0.564
3203252,-0.216
3208452,-0.324
3213652,-0.008
3218852,0.18
3224052,-0.28
3229252,0.048
3234452,-0.2
3239652,0.292
3244852,0.488
3250052,-0.084
3255252,0.608
3260452,0.232
3265652,0.044
3270852,-0.308
3276052,0.04
3281252,0.04
3286452,-0.4
3291652,0.188
3296852,0.18
3302052,-0.216
3307252,-0.12
3312452,0.02
3317652,-0.216
3322852,-0.124
3328052,-0.412
3333252,-0.264
3338452,-0.208
3343652,-0.416
3348852,-0.048
3354052,0.14
3359252,-0.016
3364452,-0.764
3369652,-0.22
3374852,-0.116
3380052,0.1
3385252,0.0
3390452,-0.44
3395652,-0.324
3400852,-0.016
3406052,-0.268
3411252,-0.88
3416452,-0.14
3421652,0.12
3426852,-0.712
3432052,-0.064
3437252,0.076
3442452,0.1
3447652,-0.064
3452852,-0.54
3458052,0.344
3463252,0.212
3468452,-0.212
3473652,0.388
3478852,-0.256
3484052,0.028
3489252,0.024
3494452,-0.42
3499652,-0.644
3504852,-0.12
3510052,-0.332
3515252,-0.452
3520452,-0.208
3525652,-0.348
3530852,0.184
3536052,-0.324
3541252,-0.192
3546452,-0.164
3551652,-0.328
3556852,-0.328
3562052,-0.024
3567252,0.068
3572452,-0.036
3577652,0.032
3582852,-0.144
3588052,-0.216
3593252,-0.412
3598452,0.076
3603652,-0.236
3608852,-0.4
3614052,-0.532
3619252,0.052
3624452,0.276
3629652,0.56
3634852,-0.448
3640052,0.16
3645252,0.464
3650452,0.1
3655652,0.708
3660852,0.136
3666052,-0.256
3671252,0.348
3676452,0.552
3681652,0.596
3686852,0.448
3692052,0.524
3697252,0.204
3702452,0.048
3707652,0.332
3712852,0.456
3718052,-0.152
3723252,0.18
3728452,-0.096
3733652,0.308
3738852,0.32
3744052,0.136
3749252,0.064
3754452,-0.236
3759652,-0.024
3764852,-0.276
3770052,-0.344
3775252,-0.632
3780452,0.036
3785652,0.232
3790852,-0.2
3796052,-0.26
3801252,-0.196
3806452,-0.512
3811652,0.372
3816852,0.396
3822052,0.096
3827252,0.524
3832452,-0.316
3837652,-0.092
3842852,0.188
3848052,-0.116
3853252,-0.092
3858452,0.28
3863652,-0.408
3868852,0.124
3874052,0.3
3879252,-0.072
3884452,-0.056
3889652,0.004
3894852,0.772
3900052,-0.46
3905252,-0.184
3910452,-0.612
3915652,0.176
3920852,-0.936
3926052,-0.244
3931252,-0.152
3936452,0.16
3941652,-0.408
3946852,0.064
3952052,-0.276
3957252,-0.296
3962452,-0.32
3967652,-0.412
3972852,0.416
3978052,-0.396
3983252,-0.368
3988452,-0.428
3993652,-0.644
3998852,-0.084
4004052,0.284
4009252,-0.384
4014452,-0.676
4019652,-0.952
4024852,-0.02
4030052,-0.1
4035252,-0.044
4040452,-0.34
4045652,-0.308
4050852,0.524
4056052,0.196
4061252,-0.188
4066452,0.232
4071652,-0.176
4076852,0.044
4082052,-0.032
4087252,0.1
4092452,-0.448
4097652,-0.04
4102852,0.564
4108052,-0.104
4113252,-0.368
4118452,0.328
4123652,-0.264
4128852,-0.34
4134052,-0.364
4139252,-0.388
4144452,0.168
4149652,-0.148
4154852,-0.2
4160052,0.0
4165252,-0.064
4170452,0.068
4175652,-0.304
4180852,0.28
4186052,0.092
4191252,-0.164
4196452,-0.228
4201652,0.164
4206852,-0.3
4212052,-0.06
4217252,0.36
4222452,-0.124
4227652,0.152
4232852,-0.036
4238052,0.096
4243252,0.308
4248452,-0.232
4253652,-0.692
4258852,0.016
4264052,-0.276
4269252,-0.372
4274452,-0.428
4279652,-0.34
4284852,-0.072
4290052,0.304
4295252,-0.116
4300452,-0.3
4305652,-0.348
4310852,0.028
4316052,0.084
4321252,0.176
4326452,-0.34
4331652,-0.248
4336852,-0.084
4342052,-0.228
4347252,0.228
4352452,-0.288
4357652,0.072
4362852,-0.388
4368052,0.18
4373252,0.072
4378452,0.02
4383652,0.16
4388852,-0.176
4394052,0.348
4399252,-0.36
4404452,0.248
4409652,0.28
4414852,-0.024
4420052,0.028
4425252,0.064
4430452,-0.368
4435652,0.22
4440852,-0.252
4446052,0.232
4451252,-0.296
4456452,-0.172
4461652,-0.396
4466852,-0.564
4472052,0.02
4477252,-0.328
4482452,-0.204
4487652,0.176
4492852,-0.192
4498052,-0.56
4503252,-0.204
4508452,-0.48
4513652,-0.54
4518852,-0.292
4524052,-0.204
4529252,-0.088
4534452,-0.044
4539652,-0.22
4544852,-0.924
4550052,-0.26
4555252,-0.112
4560452,-0.188
4565652,-0.352
4570852,-0.368
4576052,-0.256
4581252,-0.224
4586452,0.204
4591652,0.232
4596852,0.188
4602052,-0.268
4607252,-0.22
4612452,-0.036
4617652,0.1
4622852,0.136
4628052,-0.12
4633252,0.236
4638452,-0.088
4643652,0.068
4648852,0.04
4654052,0.268
4659252,-0.044
4664452,-0.024
4669652,0.012
4674852,0.288
4680052,0.392
4685252,-0.028
4690452,0.256
4695652,-0.124
4700852,0.204
4706052,0.34
4711252,0.236
4716452,-0.212
4721652,-0.028
4726852,0.004
4732052,0.4
4737252,0.324
4742452,0.252
4747652,0.008
4752852,0.324
4758052,0.232
4763252,0.348
4768452,-0.172
4773652,0.136
4778852,0.36
4784052,0.164
4789252,0.556
4794452,-0.052
4799652,0.464
4804852,0.224
4810052,0.364
4815252,0.292
4820452,0.404
4825652,0.456
4830852,0.184
4836052,0.328
4841252,0.412
4846452,0.348
4851652,0.084
4856852,0.216
4862052,0.084
4867252,1.196
4872452,0.912
4877652,0.72
4882852,0.984
4888052,0.744
4893252,0.328
4898452,0.912
4903652,0.652
4908852,0.352
4914052,0.328
4919252,0.984
4924452,1.06
4929652,0.18
4934852,0.364
4940052,0.396
4945252,0.136
4950452,0.524
4955652,0.488
4960852,-0.104
4966052,0.0
4971252,0.416
4976452,0.28
4981652,0.164
4986852,0.848
4992052,0.364
4997252,0.484
5002452,0.06
5007652,0.192
5012852,0.264
5018052,0.28
5023252,0.128
5028452,0.144
5033652,0.516
5038852,0.136
5044052,0.492
5049252,-0.176
5054452,-0.012
5059652,0.18
5064852,0.184
5070052,-0.032
5075252,0.212
5080452,-0.06
5085652,-0.008
5090852,0.276
5096052,0.064
5101252,-0.2
5106452,0.096
5111652,0.156
5116852,0.124
5122052,0.0
5127252,-0.22
5132452,0.348
5137652,0.104
5142852,0.316
5148052,0.34
5153252,0.512
5158452,0.304
5163652,-0.008
5168852,-0.1
5174052,0.256
5179252,0.496
5184452,0.288
5189652,0.236
5194852,0.032
