episodes,win rate,win rate easy,win rate medium,win rate hard
0,0.4895,0.8377518557794273,0.48321234119782214,0.15287958115183245
1000,0.4785,0.8494680851063829,0.4657846715328467,0.1312240663900415
2000,0.4663333333333333,0.8208469055374593,0.4667535853976532,0.11416262789445342
3000,0.49533333333333335,0.8403730115194734,0.5192652329749103,0.14447300771208227
4000,0.5176666666666667,0.8578919769271106,0.5201448619284744,0.17038216560509553
5000,0.5033333333333333,0.8446194225721785,0.498274374460742,0.14406302757456388
6000,0.49566666666666664,0.8518117901568415,0.5060948081264108,0.14359504132231404
7000,0.5351666666666667,0.8834322719913653,0.5517088326675543,0.1747624076029567
8000,0.5096666666666667,0.8454913880445796,0.5054844606946983,0.15397170837867247
9000,0.485,0.8407643312101911,0.48018018018018016,0.1371308016877637
10000,0.5111666666666667,0.8477812177502579,0.5091558731576596,0.1557871640153593
11000,0.5003333333333333,0.8659574468085106,0.4979498861047836,0.14597402597402598
12000,0.5095,0.847678664580073,0.5214025500910747,0.15209326974032855
13000,0.5018333333333334,0.8576759061833689,0.4964061096136568,0.1564805057955743
14000,0.5146666666666667,0.8664850136239782,0.524085637823372,0.16796671866874674
15000,0.508,0.858189429618001,0.5078413284132841,0.15981259760541386
16000,0.504,0.8599679315873864,0.5165083672546359,0.14233576642335766
17000,0.5003333333333333,0.8522848034006376,0.5066240292370946,0.14981855883877657
18000,0.527,0.8714515265131226,0.5344982078853047,0.17990531299316148
19000,0.47983333333333333,0.8362950996230479,0.4752173913043478,0.12642430819316333
20000,0.5073333333333333,0.8480128893662728,0.531431119037004,0.14406332453825857
21000,0.5053333333333333,0.8736616702355461,0.5011611704598236,0.16220313289540172
22000,0.49716666666666665,0.84343163538874,0.49489569462938304,0.1567481402763018
23000,0.524,0.8615136876006442,0.5338908450704225,0.17479892761394103
24000,0.49366666666666664,0.8450854700854701,0.5045955882352942,0.1444672131147541
25000,0.492,0.8469174503657262,0.4849708389412293,0.13462574044157244
26000,0.509,0.8603913273400318,0.5027027027027027,0.16463737427210165
27000,0.5033333333333333,0.8440748440748441,0.5101663585951941,0.15271966527196654
28000,0.49516666666666664,0.839304531085353,0.48637784725323807,0.155126140633387
29000,0.4665,0.8383783783783784,0.4544638851502916,0.12233211868818324
