episodes,win rate,win rate easy,win rate medium,win rate hard
0,0.2763333333333333,0.6102863202545069,0.20235934664246824,0.03193717277486911
1000,0.2535,0.5728723404255319,0.17974452554744524,0.025933609958506226
2000,0.2685,0.6150922909880565,0.192090395480226,0.01938610662358643
3000,0.2235,0.5370268787712562,0.14740143369175626,0.01696658097686375
4000,0.25416666666666665,0.5762978500262191,0.17428700769578995,0.02176220806794055
5000,0.2796666666666667,0.6178477690288714,0.19456427955133737,0.028137310073157007
6000,0.24016666666666667,0.554353704705246,0.16839729119638827,0.02221074380165289
7000,0.2643333333333333,0.5828386400431732,0.19529516200621394,0.03484688489968321
8000,0.25716666666666665,0.5795339412360689,0.16453382084095064,0.021218715995647442
9000,0.2976666666666667,0.6411889596602972,0.22297297297297297,0.04377637130801688
10000,0.2748333333333333,0.5928792569659442,0.2005359535506923,0.027975863960504662
11000,0.2623333333333333,0.5930851063829787,0.18542141230068337,0.027012987012987013
12000,0.2635,0.5941575378195096,0.18078324225865208,0.02384737678855326
13000,0.249,0.5692963752665245,0.16711590296495957,0.02845100105374078
14000,0.2315,0.5509536784741145,0.15477252453166815,0.01612064482579303
15000,0.23366666666666666,0.5499738356881214,0.14714022140221403,0.01665799062988027
16000,0.2663333333333333,0.5964724746125066,0.1926729986431479,0.029197080291970802
17000,0.26066666666666666,0.575451647183847,0.19506624029237093,0.027993779160186624
18000,0.25016666666666665,0.5843599357257633,0.16218637992831542,0.02524986849026828
19000,0.23933333333333334,0.5514270328486807,0.16130434782608696,0.02224633749321758
20000,0.25416666666666665,0.5907626208378088,0.1765492643780651,0.015303430079155673
21000,0.2455,0.565845824411135,0.17464003715745471,0.0202122283981809
22000,0.25666666666666665,0.5753351206434316,0.18641810918774968,0.02497343251859724
23000,0.25933333333333336,0.5802469135802469,0.1892605633802817,0.024128686327077747
24000,0.24966666666666668,0.5715811965811965,0.17463235294117646,0.02459016393442623
25000,0.25933333333333336,0.5835945663531871,0.17362045760430686,0.028002154011847066
26000,0.26033333333333336,0.5954521417239556,0.17612612612612613,0.02382212811011117
27000,0.25866666666666666,0.5847193347193347,0.1788354898336414,0.02092050209205021
28000,0.2818333333333333,0.6153846153846154,0.20723537293434569,0.03166935050993022
29000,0.2763333333333333,0.6178378378378379,0.20592193808882908,0.029151483602290473
30000,0.279,0.5997882477501324,0.21071115013169447,0.033278777959629025
31000,0.2695,0.6107660455486542,0.17706422018348625,0.02701271186440678
32000,0.28583333333333333,0.6170323928944619,0.2155525238744884,0.03179650238473768
33000,0.2655,0.5946652719665272,0.18789808917197454,0.02275132275132275
34000,0.2815,0.6282608695652174,0.20371188687582856,0.037954665260938325
35000,0.2515,0.5711218464841653,0.17362045760430686,0.03039832285115304
36000,0.24433333333333335,0.5667590027700831,0.17571743929359823,0.023316062176165803
37000,0.2755,0.6114683815648446,0.2076062639821029,0.02527646129541864
38000,0.2768333333333333,0.5985286389910668,0.2131747483989021,0.029304029304029304
39000,0.2613333333333333,0.5699481865284974,0.1873619089703933,0.024349750968456003
40000,0.242,0.5514469453376206,0.1698617922425323,0.0222104706504495
41000,0.25083333333333335,0.5637949836423118,0.1874180865006553,0.022376132125732553
42000,0.2525,0.5757575757575758,0.18252595155709342,0.02562733582487987
43000,0.25333333333333335,0.5744903293256665,0.16824966078697423,0.026119402985074626
44000,0.25566666666666665,0.5773684210526315,0.17703568161024702,0.02612330198537095
45000,0.26166666666666666,0.5969827586206896,0.1810918774966711,0.028556319407720784
46000,0.26416666666666666,0.5969838793551742,0.17094017094017094,0.030744336569579287
47000,0.2823333333333333,0.620817843866171,0.21128668171557563,0.02996845425867508
48000,0.27216666666666667,0.5995785036880927,0.20646651270207853,0.0247805885389778
49000,0.276,0.6030042918454935,0.21358355674709562,0.02845100105374078
50000,0.2675,0.5907660020986358,0.1940027260336211,0.02746962493396725
51000,0.2595,0.5935738444193912,0.18929503916449086,0.03578838174273859
52000,0.29083333333333333,0.6350684931506849,0.2307017543859649,0.0316622691292876
53000,0.26866666666666666,0.5845511482254697,0.1974921630094044,0.027552674230145867
54000,0.2645,0.6007709251101322,0.19570085087326466,0.030240902101486417
55000,0.25683333333333336,0.5790305584826133,0.17892824704813806,0.02526315789473684
56000,0.2668333333333333,0.5920781893004116,0.18347786398904609,0.025737265415549597
57000,0.2733333333333333,0.6001076426264801,0.19982433025911286,0.03753351206434316
58000,0.28733333333333333,0.6174603174603175,0.2222222222222222,0.03248136315228967
59000,0.2703333333333333,0.6009438909281594,0.19363636363636363,0.02641310089804543
60000,0.2755,0.6276874672260094,0.18337078651685393,0.02569593147751606
61000,0.2688333333333333,0.608324439701174,0.19049733570159857,0.023479188900747065
62000,0.24916666666666668,0.5779325120514194,0.16960651289009498,0.02133194588969823
63000,0.2545,0.5564182194616977,0.1830539193475306,0.025792584631918324
64000,0.26066666666666666,0.5814562598218963,0.18509949097639983,0.027979274611398965
65000,0.2733333333333333,0.5888888888888889,0.2073170731707317,0.035864978902953586
66000,0.2846666666666667,0.616692426584235,0.20802919708029197,0.02945902517407606
67000,0.2915,0.6299376299376299,0.21651889874008398,0.03776513191929643
68000,0.27266666666666667,0.6072572038420491,0.1943687556766576,0.036382536382536385
69000,0.26033333333333336,0.5831106360235169,0.18402154398563733,0.03208837453971594
70000,0.267,0.6019874476987448,0.18575992697398447,0.02319451765946231
71000,0.2931666666666667,0.6316622691292876,0.22406825325550067,0.03354632587859425
72000,0.27566666666666667,0.605543710021322,0.20356347438752784,0.032464076636508785
73000,0.275,0.6024780588538978,0.19660861594867093,0.028708133971291867
