timestep,reward
52,-0.11366666666666667
52052,-0.319
104052,-0.037
156052,0.113
208052,0.062
260052,0.027333333333333334
312052,-0.174
364052,-0.092
416052,0.03133333333333333
468052,0.036
520052,-0.026
572052,-0.065
624052,0.0033333333333333335
676052,0.126
728052,-0.13
780052,-0.06233333333333333
832052,-0.187
884052,-0.10733333333333334
936052,-0.37433333333333335
988052,-0.18766666666666668
1040052,-0.043666666666666666
1092052,-0.08166666666666667
1144052,-0.06966666666666667
1196052,-0.25666666666666665
1248052,-0.09666666666666666
1300052,-0.017666666666666667
1352052,-0.001
1404052,-0.033
1456052,-0.06866666666666667
1508052,-0.08133333333333333
1560052,-0.131
1612052,0.009666666666666667
1664052,0.034333333333333334
1716052,-0.055
1768052,0.01633333333333333
1820052,-0.07366666666666667
1872052,-0.08566666666666667
1924052,-0.20033333333333334
1976052,-0.13666666666666666
2028052,0.02666666666666667
2080052,0.113
2132052,-0.052333333333333336
2184052,0.13066666666666665
2236052,-0.013666666666666667
2288052,0.02266666666666667
2340052,0.09233333333333334
2392052,0.18666666666666668
2444052,0.034333333333333334
2496052,-0.09066666666666667
2548052,-0.08266666666666667
2600052,-0.16566666666666666
2652052,-0.27266666666666667
2704052,-0.099
2756052,-0.01633333333333333
2808052,0.14966666666666667
2860052,0.044333333333333336
2912052,-0.04033333333333333
2964052,-0.039
3016052,-0.229
3068052,-0.344
3120052,0.041666666666666664
3172052,-0.11733333333333333
3224052,-0.043333333333333335
3276052,-0.123
3328052,-0.068
3380052,0.03933333333333333
3432052,-0.14033333333333334
3484052,-0.027666666666666666
3536052,-0.226
3588052,0.04033333333333333
3640052,-0.048
3692052,-0.03333333333333333
3744052,-0.19666666666666666
3796052,-0.003
3848052,0.018333333333333333
3900052,-0.22966666666666666
3952052,-0.018666666666666668
4004052,0.018333333333333333
4056052,-0.253
4108052,-0.2673333333333333
4160052,-0.17133333333333334
4212052,-0.109
4264052,-0.02033333333333333
4316052,-0.08533333333333333
4368052,0.19133333333333333
4420052,-0.143
4472052,-0.20433333333333334
4524052,0.017333333333333333
4576052,-0.17733333333333334
4628052,0.24733333333333332
4680052,-0.073
4732052,-0.12866666666666668
4784052,-0.057
4836052,0.09033333333333333
4888052,-0.121
4940052,-0.167
4992052,0.002
5044052,-0.22666666666666666
5096052,0.062
5148052,-0.11666666666666667
5200052,0.169
5252052,0.0016666666666666668
5304052,0.14333333333333334
5356052,0.163
5408052,0.18633333333333332
5460052,-0.30233333333333334
5512052,0.09366666666666666
5564052,0.042666666666666665
5616052,-0.15
5668052,0.2753333333333333
5720052,-0.035666666666666666
5772052,-0.3243333333333333
5824052,-0.231
5876052,0.13433333333333333
5928052,0.08566666666666667
5980052,0.13833333333333334
6032052,-0.08833333333333333
6084052,0.048666666666666664
6136052,-0.059333333333333335
6188052,-0.029333333333333333
6240052,0.054
6292052,-0.025333333333333333
6344052,0.232
6396052,0.25333333333333335
6448052,0.2673333333333333
6500052,-0.041
6552052,-0.016
6604052,0.05733333333333333
6656052,0.085
6708052,0.09433333333333334
6760052,0.10966666666666666
6812052,-0.10966666666666666
6864052,0.12433333333333334
6916052,-0.034666666666666665
6968052,-0.028
7020052,0.12366666666666666
7072052,-0.07533333333333334
7124052,0.08666666666666667
7176052,0.113
7228052,-0.037333333333333336
7280052,0.128
7332052,0.032
7384052,0.25333333333333335
7436052,0.19133333333333333
7488052,0.13233333333333333
7540052,0.04133333333333333
7592052,-0.09666666666666666
7644052,0.18833333333333332
7696052,0.14066666666666666
7748052,0.172
7800052,0.149
7852052,0.152
7904052,0.133
7956052,0.3456666666666667
8008052,0.173
8060052,0.03
8112052,0.043333333333333335
8164052,0.12166666666666667
