timestep,reward
52,0.09
52052,-0.13
104052,-0.02
156052,-0.01
208052,-0.23
260052,-0.29
312052,-0.62
364052,0.03
416052,-0.12
468052,0.0
520052,-0.48
572052,-0.3
624052,-0.33
676052,-0.07
728052,-0.02
780052,-0.51
832052,-0.55
884052,-0.29
936052,-0.3
988052,0.05
1040052,0.04
1092052,-0.47
1144052,-0.39
1196052,-0.15
1248052,-0.5
1300052,-0.02
1352052,-0.46
1404052,0.83
1456052,-0.19
1508052,0.51
1560052,0.51
1612052,-0.2
1664052,-0.52
1716052,0.39
1768052,0.14
1820052,-0.38
1872052,0.1
1924052,-0.58
1976052,-0.39
2028052,-0.1
2080052,-0.22
2132052,-0.2
2184052,-0.49
2236052,-0.31
2288052,-0.38
2340052,-0.1
2392052,0.11
2444052,-0.12
2496052,-0.24
2548052,-0.44
2600052,0.07
2652052,0.26
2704052,-0.52
2756052,-0.41
2808052,0.13
2860052,0.42
2912052,0.54
2964052,0.12
3016052,0.4
3068052,-0.36
3120052,0.34
3172052,-0.28
3224052,-0.27
3276052,-0.52
3328052,-0.69
3380052,-0.37
3432052,-0.18
3484052,-0.23
3536052,0.2
3588052,-0.58
3640052,0.43
3692052,-0.17
3744052,0.04
3796052,-0.12
3848052,-0.52
3900052,-0.58
3952052,-0.19
4004052,-0.25
4056052,-0.25
4108052,0.67
4160052,-0.34
4212052,0.12
4264052,-0.31
4316052,0.07
4368052,-0.11
4420052,0.39
4472052,-0.32
4524052,0.07
4576052,-0.08
4628052,0.24
4680052,0.19
4732052,0.03
4784052,-0.43
4836052,-0.09
4888052,-0.05
4940052,0.1
4992052,0.06
5044052,0.02
5096052,0.27
5148052,0.15
5200052,0.24
5252052,0.2
5304052,-0.12
5356052,-0.48
5408052,0.15
5460052,-0.06
5512052,-0.44
5564052,-0.27
5616052,0.32
5668052,0.32
5720052,-0.19
5772052,0.03
5824052,0.02
5876052,-0.61
5928052,-0.29
5980052,0.45
6032052,-0.08
6084052,-0.38
6136052,-0.25
6188052,-0.24
6240052,-0.37
6292052,-0.53
6344052,-0.36
6396052,-0.35
6448052,0.21
6500052,-0.5
6552052,0.24
6604052,0.01
6656052,0.25
6708052,0.18
6760052,0.41
6812052,0.55
6864052,0.13
6916052,0.34
6968052,0.19
7020052,0.12
7072052,0.13
7124052,0.35
7176052,-0.13
7228052,-0.03
7280052,0.29
7332052,-0.28
7384052,0.27
7436052,0.68
7488052,0.3
7540052,0.24
7592052,0.47
7644052,0.37
7696052,-0.11
7748052,0.03
7800052,-0.52
7852052,-0.18
7904052,-0.16
7956052,-0.06
8008052,0.21
8060052,0.16
8112052,-0.52
8164052,0.91
8216052,0.52
8268052,0.48
8320052,0.33
8372052,0.7
8424052,0.13
8476052,0.31
8528052,0.03
8580052,0.39
8632052,-0.1
8684052,-0.18
8736052,-0.61
8788052,-0.44
8840052,0.21
8892052,-0.51
8944052,0.03
8996052,0.2
9048052,-0.52
9100052,-0.32
9152052,0.23
9204052,0.56
9256052,0.07
9308052,0.4
9360052,0.16
9412052,0.21
9464052,0.43
9516052,0.51
9568052,-0.32
9620052,0.07
9672052,0.23
9724052,0.03
9776052,0.3
9828052,0.4
9880052,-0.16
9932052,0.27
9984052,-0.09
10036052,0.43
10088052,0.01
10140052,0.62
10192052,0.21
10244052,-0.15
10296052,0.61
10348052,0.34
10400052,0.14
10452052,0.47
10504052,-0.11
10556052,-0.09
10608052,-0.11
10660052,-0.26
10712052,0.21
10764052,-0.4
10816052,0.23
10868052,0.11
10920052,-0.42
10972052,-0.65
11024052,0.15
11076052,-0.64
11128052,-0.26
11180052,0.15
11232052,0.2
11284052,-0.15
11336052,-0.3
11388052,-0.19
11440052,-0.83
11492052,-0.33
11544052,-0.2
11596052,-0.09
11648052,0.36
11700052,-0.32
11752052,0.16
11804052,0.18
11856052,-0.51
11908052,0.22
11960052,-0.33
12012052,-0.16
12064052,0.12
12116052,-0.26
12168052,0.32
12220052,-0.05
12272052,0.38
12324052,0.06
12376052,-0.06
12428052,0.15
12480052,-0.05
12532052,-0.19
12584052,0.5
12636052,0.1
12688052,0.21
12740052,0.12
12792052,0.3
12844052,-0.05
12896052,-0.22
12948052,0.1
13000052,-0.31
13052052,0.02
13104052,-0.2
13156052,-0.35
13208052,-0.25
13260052,0.32
13312052,0.42
13364052,0.4
13416052,-0.29
13468052,0.09
13520052,-0.29
13572052,0.49
13624052,0.01
13676052,0.22
13728052,0.15
13780052,0.24
13832052,-0.36
13884052,-0.1
13936052,0.2
13988052,-0.2
14040052,-0.44
14092052,-0.04
14144052,0.15
14196052,0.4
14248052,0.06
14300052,-0.22
14352052,-0.27
14404052,0.01
14456052,0.22
14508052,-0.41
14560052,-0.02
14612052,0.43
14664052,-0.31
14716052,0.61
14768052,-0.44
14820052,-0.31
