timestep,win rate,win rate easy,win rate medium,win rate hard
52,0.49366666666666664,0.8393425238600212,0.4981851179673321,0.14712041884816754
52052,0.5103333333333333,0.8617021276595744,0.5182481751824818,0.15871369294605808
104052,0.4836666666666667,0.8279044516829533,0.4919600173837462,0.13193322563274099
156052,0.48933333333333334,0.8464070213933077,0.4968637992831541,0.14601542416452443
208052,0.5151666666666667,0.8568432092291557,0.5201448619284744,0.16348195329087048
260052,0.5078333333333334,0.8509186351706036,0.50862812769629,0.1389983117613956
312052,0.5035,0.8545159545700378,0.5079006772009029,0.16322314049586778
364052,0.49783333333333335,0.8310847274689692,0.5224145583666223,0.14255543822597677
416052,0.5101666666666667,0.853596757852077,0.5105118829981719,0.14091403699673558
468052,0.5266666666666666,0.8747346072186837,0.5472972972972973,0.15664556962025317
520052,0.513,0.8333333333333334,0.5292541313086199,0.15249588590235874
572052,0.5196666666666667,0.875531914893617,0.5339407744874716,0.15584415584415584
624052,0.5016666666666667,0.847678664580073,0.5068306010928961,0.14414414414414414
676052,0.4905,0.8448827292110874,0.4797843665768194,0.15279241306638566
728052,0.48966666666666664,0.8506811989100818,0.4910793933987511,0.1435257410296412
780052,0.488,0.8388278388278388,0.48523985239852396,0.14211348256116607
832052,0.4721666666666667,0.8214858364510956,0.47444595205789236,0.12877997914494266
884052,0.4835,0.8257173219978746,0.48652352672453175,0.14618973561430793
936052,0.5011666666666666,0.8425281199785752,0.5067204301075269,0.15938979484481852
988052,0.48966666666666664,0.8384491114701131,0.47956521739130437,0.15084102007596312
1040052,0.5168333333333334,0.8748657357679914,0.5274186357556844,0.1525065963060686
1092052,0.4776666666666667,0.828693790149893,0.48676265675801206,0.13643254168772107
1144052,0.49483333333333335,0.8445040214477212,0.5006657789613849,0.14133900106269925
1196052,0.497,0.8260869565217391,0.5110035211267606,0.1512064343163539
1248052,0.5056666666666667,0.8509615384615384,0.5257352941176471,0.1521516393442623
1300052,0.49,0.8401253918495298,0.47958725886047554,0.1416262789445342
1352052,0.48883333333333334,0.8471708090957165,0.4765765765765766,0.14452091053467442
1404052,0.489,0.8326403326403327,0.48706099815157117,0.14539748953974896
1456052,0.5055,0.8524762908324552,0.4970969182670835,0.16210413311862587
1508052,0.488,0.845945945945946,0.48362494392104083,0.14836022904737117
1560052,0.5008333333333334,0.8433033350979354,0.5057067603160668,0.14184397163120568
1612052,0.4875,0.8410973084886129,0.4720183486238532,0.14353813559322035
1664052,0.48283333333333334,0.8322884012539185,0.4847658026375625,0.12612612612612611
1716052,0.49066666666666664,0.8462343096234309,0.48680618744313015,0.13544973544973546
1768052,0.4558333333333333,0.8146739130434782,0.4471939902783915,0.11808118081180811
1820052,0.4775,0.8303811057434246,0.47734410049349485,0.1331236897274633
1872052,0.48333333333333334,0.8448753462603878,0.48830022075055185,0.1393782383419689
1924052,0.4995,0.8504823151125402,0.5020134228187919,0.15165876777251186
1976052,0.49683333333333335,0.8418286915396742,0.4885635864592864,0.16274201988487702
2028052,0.48966666666666664,0.827979274611399,0.48033583738400354,0.140011068068622
2080052,0.5018333333333334,0.8386923901393355,0.514489522960321,0.15441565309360128
2132052,0.4876666666666667,0.8440567066521265,0.48274355613805153,0.14544485881726157
2184052,0.4625,0.8275482093663912,0.45674740484429066,0.11585691404164442
2236052,0.49716666666666665,0.8369053842132775,0.5033921302578019,0.1433901918976546
2288052,0.47483333333333333,0.81,0.479871912168344,0.13636363636363635
2340052,0.47383333333333333,0.8421336206896551,0.4540612516644474,0.13590692755156003
2392052,0.49866666666666665,0.8507540301612064,0.4840305892937472,0.15102481121898598
2444052,0.48183333333333334,0.8274030801911842,0.4817155756207675,0.1398527865404837
2496052,0.49783333333333335,0.8408851422550052,0.5080831408775982,0.1502323180175529
2548052,0.5086666666666667,0.8471030042918455,0.5214477211796247,0.1612223393045311
2600052,0.5031666666666667,0.8499475341028332,0.5097682871422081,0.14632857897517168
2652052,0.4775,0.8376550169109357,0.47389033942558745,0.1504149377593361
2704052,0.48783333333333334,0.8443835616438357,0.4925438596491228,0.1387862796833773
2756052,0.5098333333333334,0.8502087682672234,0.5060456784594716,0.1620745542949757
2808052,0.5088333333333334,0.8612334801762115,0.5199283475145544,0.168118913377755
2860052,0.49833333333333335,0.8487881981032666,0.49727520435967304,0.14947368421052631
2912052,0.501,0.8297325102880658,0.5006846188954815,0.15871313672922252
2964052,0.4786666666666667,0.8423035522066739,0.4725516029863856,0.12386058981233244
3016052,0.5013333333333333,0.8634920634920635,0.49417562724014336,0.14536741214057508
3068052,0.5051666666666667,0.8358678552700577,0.5122727272727273,0.16376122556788167
3120052,0.5085,0.8463555322496067,0.503370786516854,0.16970021413276232
3172052,0.5113333333333333,0.8596584845250801,0.5164298401420959,0.1568836712913554
3224052,0.4875,0.8446705945366899,0.4925373134328358,0.1347554630593132
3276052,0.5086666666666667,0.8524844720496895,0.4993203443588582,0.16281569048898442
3328052,0.4915,0.8386589837611315,0.5043961129106895,0.13367875647668392
3380052,0.514,0.8560846560846561,0.517163504968383,0.16930379746835442
3432052,0.523,0.8645028335909325,0.5232664233576643,0.1676486341724692
3484052,0.5031666666666667,0.841995841995842,0.514699020065329,0.15312984997413348
3536052,0.47883333333333333,0.836179295624333,0.4645776566757493,0.14708939708939708
3588052,0.4826666666666667,0.8391234633885623,0.46723518850987433,0.1499210941609679
3640052,0.5196666666666667,0.87918410041841,0.5216795983569147,0.15498154981549817
3692052,0.5173333333333333,0.8601583113456465,0.5267175572519084,0.16027689030883918
3744052,0.4761666666666667,0.8304904051172708,0.46726057906458796,0.13304949441192124
3796052,0.4716666666666667,0.8301497160557563,0.46241979835013747,0.11323763955342903
3848052,0.5096666666666667,0.8541557762676425,0.5186533212010919,0.15034409740603494
3900052,0.5086666666666667,0.861578947368421,0.5032909170688898,0.1471718835804503
3952052,0.4886666666666667,0.8569892473118279,0.47755834829443444,0.14330543933054393
4004052,0.486,0.8397231096911608,0.4972375690607735,0.13282051282051283
4056052,0.5016666666666667,0.8490059108006448,0.49934469200524245,0.15513513513513513
4108052,0.49766666666666665,0.8464864864864865,0.5061565523306948,0.1433901918976546
4160052,0.52,0.8510182207931404,0.5408209291835814,0.17370892018779344
4212052,0.5088333333333334,0.8621593291404612,0.5060240963855421,0.14802809292274446
4264052,0.49716666666666665,0.8494505494505494,0.510936132983377,0.1420274551214361
4316052,0.504,0.8557743480574774,0.510492700729927,0.15396578538102643
4368052,0.498,0.8496280552603613,0.5034044484793464,0.1462140992167102
4420052,0.47983333333333333,0.8420767982693348,0.4771415889924545,0.13013698630136986
4472052,0.498,0.8481421647819063,0.4957608210620259,0.1587802313354364
4524052,0.5045,0.8607123870281765,0.4984098137210359,0.162148070907195
4576052,0.492,0.8501628664495114,0.482316534040672,0.15559071729957805
4628052,0.4835,0.8289402904787521,0.4946236559139785,0.13410162388685176
4680052,0.499,0.851627137341423,0.5117412494461675,0.15284974093264247
4732052,0.5153333333333333,0.8577540106951872,0.5288075033497097,0.16076150185087257
4784052,0.5153333333333333,0.8564668769716088,0.5247614720581554,0.16236162361623616
4836052,0.507,0.8658734451054624,0.5098039215686274,0.1557420031463031
4888052,0.499,0.845945945945946,0.503288031565103,0.15034777956126272
4940052,0.49366666666666664,0.8414830736163353,0.4885231702035513,0.146448087431694
4992052,0.5078333333333334,0.8572207084468665,0.5231397459165155,0.16369199388067313
5044052,0.49583333333333335,0.8359673024523161,0.501974550241334,0.1574761399787911
5096052,0.5161666666666667,0.8558606124604012,0.5264825712992304,0.16499736425935688
5148052,0.5043333333333333,0.8445732349841939,0.5061188811188811,0.14608599779492834
5200052,0.5185,0.8653126670229824,0.5304579813250333,0.15904255319148936
5252052,0.49516666666666664,0.8504429390307452,0.46768558951965067,0.14963707426018985
5304052,0.486,0.8207446808510638,0.4879120879120879,0.14254742547425475
5356052,0.5106666666666667,0.8508544795442776,0.5041246562786434,0.17011128775834658
5408052,0.4755,0.8316831683168316,0.48721340388007056,0.12330198537095088
5460052,0.496,0.8441558441558441,0.5072398190045249,0.15190525231719876
5512052,0.49033333333333334,0.8454496499730748,0.4896860986547085,0.14636696288552012
5564052,0.5245,0.8785145888594165,0.5093167701863354,0.18430951101558302
5616052,0.5201666666666667,0.8601982263954095,0.5257403189066059,0.1684322033898305
5668052,0.5216666666666666,0.8615145228215768,0.525709219858156,0.15583700440528633
5720052,0.5101666666666667,0.8651332984840564,0.4984098137210359,0.16383881230116648
5772052,0.5321666666666667,0.8622129436325678,0.556166895919303,0.1723594324750394
5824052,0.4875,0.8455114822546973,0.49834983498349833,0.12633723892002038
5876052,0.5135,0.854602510460251,0.50917225950783,0.16675661090124122
5928052,0.5026666666666667,0.8581370449678801,0.5118994162550516,0.14330708661417324
5980052,0.49866666666666665,0.8540794979079498,0.4955555555555556,0.13275299238302501
6032052,0.5046666666666667,0.8534253850238981,0.5137867647058824,0.1561051004636785
6084052,0.49583333333333335,0.8527091004734351,0.4792688363798484,0.15032327586206898
