episodes,win rate,win rate easy,win rate medium,win rate hard
0,0.5105,0.8594909862142099,0.5195099818511797,0.15549738219895287
1000,0.49016666666666664,0.847872340425532,0.48996350364963503,0.14159751037344398
2000,0.48333333333333334,0.8479913137893594,0.480225988700565,0.1254711900915455
3000,0.488,0.8568294020844761,0.48969534050179214,0.14035989717223651
4000,0.453,0.8143681174619821,0.43186962426437303,0.11199575371549894
5000,0.5121666666666667,0.8467191601049868,0.5112165660051768,0.15475520540236354
6000,0.5176666666666667,0.8626284478096268,0.526410835214447,0.17820247933884298
7000,0.5006666666666667,0.8488936859147329,0.5153129161118508,0.14255543822597677
8000,0.4945,0.8247213779128673,0.49497257769652653,0.13928182807399347
9000,0.5148333333333334,0.8641188959660298,0.5175675675675676,0.16455696202531644
10000,0.48833333333333334,0.8302373581011352,0.47967842786958464,0.13549094898518924
11000,0.469,0.8159574468085107,0.4710706150341686,0.1277922077922078
12000,0.47583333333333333,0.8294209702660407,0.45673952641165755,0.13884472708002119
13000,0.43666666666666665,0.7878464818763327,0.4110512129380054,0.11959957850368809
14000,0.5051666666666667,0.8544959128065395,0.5142729705619982,0.16120644825793032
15000,0.49833333333333335,0.8445839874411303,0.5106088560885609,0.14003123373243104
16000,0.5073333333333333,0.8615713522180652,0.5165083672546359,0.15119916579770595
17000,0.4841666666666667,0.8554729011689692,0.4650525354042942,0.14359771902540175
18000,0.5101666666666667,0.8510980182110337,0.5336021505376344,0.14781693845344557
19000,0.49716666666666665,0.8497576736672051,0.48695652173913045,0.15463917525773196
20000,0.5158333333333334,0.8657357679914071,0.5305394560855996,0.1546174142480211
21000,0.5225,0.8752676659528907,0.5364607524384579,0.17433046993431026
22000,0.5093333333333333,0.8675603217158177,0.5099866844207723,0.15356004250797026
23000,0.4995,0.8438003220611916,0.5026408450704225,0.1517426273458445
24000,0.47333333333333333,0.8450854700854701,0.45450367647058826,0.13780737704918034
25000,0.487,0.8427377220480669,0.4791386271870794,0.12977921378567583
26000,0.49966666666666665,0.8508725542041248,0.49234234234234237,0.15669666490206458
27000,0.5161666666666667,0.8596673596673596,0.5184842883548983,0.16788702928870292
28000,0.509,0.8524762908324552,0.507815989280929,0.16049382716049382
29000,0.49783333333333335,0.8497297297297297,0.5051592642440557,0.1504424778761062
30000,0.48533333333333334,0.8305982001058761,0.4798068481123793,0.13638843426077468
31000,0.5283333333333333,0.8716356107660456,0.5270642201834862,0.1784957627118644
32000,0.499,0.8437826541274818,0.5025011368804002,0.14520402755696873
33000,0.5118333333333334,0.856694560669456,0.5268425841674249,0.1455026455026455
34000,0.49733333333333335,0.8472826086956522,0.5011047282368537,0.15340010542962573
35000,0.5026666666666667,0.855072463768116,0.5029161058770749,0.15828092243186584
36000,0.4796666666666667,0.8592797783933518,0.4741721854304636,0.1310880829015544
37000,0.49183333333333334,0.8472668810289389,0.49798657718120803,0.13533438651922064
38000,0.5041666666666667,0.8449816079873883,0.5041171088746569,0.16483516483516483
39000,0.5238333333333334,0.8507772020725388,0.5196641626159965,0.17985611510791366
40000,0.5116666666666667,0.8660235798499464,0.5193936691930451,0.15282919090428346
41000,0.4786666666666667,0.8386041439476554,0.473569244211446,0.13319126265316994
42000,0.49783333333333335,0.8534435261707989,0.4991349480968858,0.15162840363053925
43000,0.4856666666666667,0.8337689492943021,0.49118046132971505,0.1242004264392324
44000,0.5246666666666666,0.861578947368421,0.5425434583714547,0.1698014629049112
45000,0.475,0.8399784482758621,0.46249445184198845,0.13167636171337915
46000,0.525,0.876235049401976,0.5182186234817814,0.16882416396979505
47000,0.4905,0.8507700477960701,0.4821670428893905,0.14353312302839116
48000,0.517,0.8456269757639621,0.5321016166281756,0.17811048012390293
49000,0.525,0.871244635193133,0.5352993744414656,0.17281348788198103
50000,0.5005,0.8499475341028332,0.502044525215811,0.1468568409931326
51000,0.485,0.8359639233370914,0.4917319408181027,0.15404564315352698
52000,0.4955,0.8515068493150685,0.4982456140350877,0.14934036939313985
53000,0.5108333333333334,0.8585594989561587,0.4979847738468428,0.16639654240950838
54000,0.509,0.8683920704845814,0.5275414240931482,0.1532547411583803
55000,0.502,0.8593256059009484,0.4963669391462307,0.15157894736842106
56000,0.5161666666666667,0.8554526748971193,0.5184847101780009,0.15978552278820377
57000,0.49833333333333335,0.8530678148546824,0.5107597716293368,0.1297587131367292
58000,0.5055,0.8629629629629629,0.5098566308243727,0.14057507987220447
59000,0.49433333333333335,0.8484530676455165,0.48727272727272725,0.14580031695721077
60000,0.5155,0.8479286837965391,0.5258426966292135,0.16381156316916487
61000,0.518,0.8639274279615795,0.5275310834813499,0.16061899679829242
62000,0.4945,0.8510980182110337,0.4920850293984622,0.15088449531737774
63000,0.5345,0.8731884057971014,0.5459900317172632,0.169263836646964
64000,0.49733333333333335,0.8496595075955998,0.4951411383618695,0.15129533678756477
65000,0.5061666666666667,0.8444444444444444,0.5221318879855466,0.15031645569620253
66000,0.5183333333333333,0.8578052550231839,0.521441605839416,0.161756829137654
