timestep,win rate,win rate easy,win rate medium,win rate hard
52,0.49133333333333334,0.8461538461538461,0.48104693140794225,0.1414842498665243
52052,0.506,0.8578174186778594,0.5064993276557598,0.14546430488459475
104052,0.5086666666666667,0.8646170442286947,0.5285136955545577,0.14174048983845752
156052,0.5035,0.8399795501022495,0.4941964285714286,0.15022172949002216
208052,0.5126666666666667,0.8572159672466735,0.5146118721461187,0.1476293103448276
260052,0.49166666666666664,0.8514799154334038,0.4814977973568282,0.1338411316648531
312052,0.49616666666666664,0.84472049689441,0.5025833724753406,0.14182568334192883
364052,0.5041666666666667,0.8433544303797469,0.5176103432902363,0.14239656098871575
416052,0.5026666666666667,0.8520866349709456,0.5094424460431655,0.14338821030270846
468052,0.5036666666666667,0.8534253850238981,0.5037527593818985,0.14794816414686826
520052,0.49116666666666664,0.8304821150855366,0.4939705225547119,0.1304585152838428
572052,0.5013333333333333,0.8431793770139635,0.5035650623885918,0.16261879619852165
624052,0.4786666666666667,0.8249865374259558,0.4761480160499331,0.1431578947368421
676052,0.5011666666666666,0.8561750911933299,0.4897959183673469,0.1513859275053305
728052,0.521,0.8662519440124417,0.524597495527728,0.1536784741144414
780052,0.49983333333333335,0.8655373213340392,0.4917887261429206,0.1377825618945102
832052,0.4666666666666667,0.8315565031982942,0.46008306414397787,0.12416964741951968
884052,0.4821666666666667,0.8310626702997275,0.48637961335676627,0.13816834303864478
936052,0.5008333333333334,0.8355023425299323,0.5024608501118568,0.1502169197396963
988052,0.49166666666666664,0.8577586206896551,0.48026030368763556,0.13648722131593258
1040052,0.5015,0.8520866349709456,0.5114503816793893,0.13670212765957446
1092052,0.5006666666666667,0.8534253850238981,0.5077696526508226,0.14826334888543286
1144052,0.47483333333333333,0.8255813953488372,0.4588859416445623,0.13488624052004333
1196052,0.5005,0.8417419012214551,0.5061674008810573,0.14564158094206822
1248052,0.49533333333333335,0.8491854965843405,0.48840321141837645,0.14070080862533693
1300052,0.497,0.8632792037716082,0.480829950383401,0.14300960512273211
1352052,0.5135,0.8633507853403142,0.512972234865726,0.16111991547807714
1404052,0.5011666666666666,0.8540569020021075,0.5046937863209656,0.13780160857908846
1456052,0.4925,0.8607257203842049,0.4935755427558706,0.12199036918138041
1508052,0.49483333333333335,0.846723044397463,0.496316758747698,0.14927685950413222
1560052,0.507,0.8599897802759325,0.5002328830926874,0.15031645569620253
1612052,0.5016666666666667,0.8517150395778365,0.5031503150315032,0.14763674986723313
1664052,0.4771666666666667,0.8333333333333334,0.4564459930313589,0.13691128148959475
1716052,0.49233333333333335,0.8413793103448276,0.49010791366906475,0.14701216287678476
1768052,0.525,0.8660387231815804,0.5343891402714932,0.16711016498137307
1820052,0.5053333333333333,0.8635642517186674,0.4874888293118856,0.16461785141635488
1872052,0.49183333333333334,0.8400876232201533,0.5076507650765076,0.14805327868852458
1924052,0.482,0.8355023425299323,0.4640759150474469,0.13933547695605572
1976052,0.5063333333333333,0.8488434642280797,0.5227795674183157,0.16463414634146342
2028052,0.4603333333333333,0.8272775144813059,0.4467689446768945,0.11794871794871795
2080052,0.5005,0.8420781893004116,0.5055350553505535,0.1430084745762712
2132052,0.4835,0.8495670995670995,0.48046181172291297,0.13105263157894737
2184052,0.4825,0.843816631130064,0.48217550274223037,0.1327479338842975
2236052,0.5053333333333333,0.8434690639873083,0.5120859444941809,0.15626666666666666
2288052,0.5028333333333334,0.8581259925886713,0.4991055456171735,0.14933333333333335
2340052,0.49016666666666664,0.846070460704607,0.49705215419501136,0.14564102564102563
2392052,0.517,0.8567582121701669,0.5203215721304154,0.18172268907563024
2444052,0.49,0.843634442683571,0.48498635122838946,0.14510214772132007
2496052,0.4876666666666667,0.8431266846361186,0.5006877579092159,0.13747454175152748
2548052,0.4866666666666667,0.8331578947368421,0.47724259832081306,0.13990201415351117
2600052,0.491,0.840146750524109,0.5032527881040892,0.13402061855670103
2652052,0.49916666666666665,0.8455026455026455,0.5062703204830469,0.15687276443536025
2704052,0.5028333333333334,0.8599785407725322,0.5,0.15396825396825398
2756052,0.503,0.8450479233226837,0.5188637372392366,0.14018191546281433
2808052,0.5081666666666667,0.8467698878804057,0.5314465408805031,0.14729089952656496
2860052,0.5156666666666667,0.8594249201277955,0.5262449528936743,0.16217643951399893
2912052,0.4995,0.849707912904939,0.4961346066393815,0.15954118873826903
2964052,0.4835,0.8467920353982301,0.4785871964679912,0.1484172288531396
3016052,0.4845,0.8458666666666667,0.4739652870493992,0.13631522896698617
3068052,0.5135,0.8642241379310345,0.5157567687527741,0.16657852987837124
3120052,0.489,0.8415895481763745,0.4906832298136646,0.14772132006286012
3172052,0.486,0.8248527048741296,0.4880106571936057,0.14726209463051568
3224052,0.5061666666666667,0.8575197889182058,0.5,0.15730337078651685
3276052,0.501,0.8367346938775511,0.5076452599388379,0.15467820443482963
3328052,0.5168333333333334,0.8667366211962224,0.5211981566820276,0.1652806652806653
3380052,0.5328333333333334,0.8729508196721312,0.5387736699729486,0.1628415300546448
3432052,0.5191666666666667,0.8579458354624425,0.5195402298850574,0.16381156316916487
3484052,0.5211666666666667,0.8682697334030319,0.5333333333333333,0.15104445634708089
3536052,0.5046666666666667,0.8603260869565217,0.5103046594982079,0.15871369294605808
3588052,0.5006666666666667,0.8521505376344086,0.5071068317285649,0.15977539561000512
3640052,0.4865,0.8348332451032292,0.48133333333333334,0.13917248790972594
3692052,0.488,0.8311359026369168,0.47610540419830283,0.12465064281721633
3744052,0.466,0.8156216790648246,0.47053490480507704,0.11663179916317992
3796052,0.5183333333333333,0.8572895277207392,0.525330899132816,0.1552928533046749
3848052,0.505,0.8539267015706806,0.5094254937163375,0.14178302900107412
3900052,0.4945,0.8398335933437338,0.48864668483197093,0.1472
