timestep,reward
52,-0.11366666666666667
52052,0.033
104052,0.021
156052,-0.047
208052,0.06766666666666667
260052,-0.0033333333333333335
312052,0.020666666666666667
364052,0.09233333333333334
416052,0.03133333333333333
468052,0.013666666666666667
520052,-0.086
572052,0.069
624052,-0.2823333333333333
676052,0.059333333333333335
728052,0.24966666666666668
780052,-0.019666666666666666
832052,-0.2633333333333333
884052,-0.191
936052,0.006333333333333333
988052,-0.10466666666666667
1040052,0.06566666666666666
1092052,-0.03766666666666667
1144052,-0.21933333333333332
1196052,0.008666666666666666
1248052,-0.015666666666666666
1300052,-0.08566666666666667
1352052,0.12433333333333334
1404052,0.011
1456052,-0.14033333333333334
1508052,-0.05733333333333333
1560052,0.041
1612052,0.07666666666666666
1664052,-0.17366666666666666
1716052,-0.051333333333333335
1768052,0.16166666666666665
1820052,-0.044
1872052,-0.07466666666666667
1924052,-0.24733333333333332
1976052,0.042666666666666665
2028052,-0.3466666666666667
2080052,0.04
2132052,-0.14466666666666667
2184052,-0.185
2236052,0.05733333333333333
2288052,-0.004333333333333333
2340052,-0.11833333333333333
2392052,0.20233333333333334
2444052,-0.009666666666666667
2496052,-0.11033333333333334
2548052,-0.18933333333333333
2600052,-0.08766666666666667
2652052,-0.018333333333333333
2704052,0.004333333333333333
2756052,0.024
2808052,0.011333333333333334
2860052,0.138
2912052,0.006666666666666667
2964052,-0.18066666666666667
3016052,-0.069
3068052,0.20233333333333334
3120052,-0.11933333333333333
3172052,-0.21266666666666667
3224052,0.052
3276052,-0.042
3328052,0.09933333333333333
3380052,0.2703333333333333
3432052,0.2
3484052,0.17666666666666667
3536052,0.098
3588052,0.059666666666666666
3640052,-0.184
3692052,-0.22
3744052,-0.2846666666666667
3796052,0.08166666666666667
3848052,0.05733333333333333
3900052,-0.06
3952052,0.3263333333333333
4004052,-0.08233333333333333
4056052,-0.11933333333333333
4108052,-0.16133333333333333
4160052,-0.21266666666666667
4212052,-0.041666666666666664
4264052,0.018666666666666668
4316052,0.028333333333333332
4368052,0.19133333333333333
4420052,-0.20466666666666666
4472052,-0.115
4524052,-0.11633333333333333
4576052,-0.09866666666666667
4628052,0.203
4680052,0.048
4732052,0.225
4784052,-0.15166666666666667
4836052,0.062
4888052,0.10733333333333334
4940052,-0.021666666666666667
4992052,0.06733333333333333
5044052,0.162
5096052,-0.043666666666666666
5148052,0.09233333333333334
5200052,-0.013
5252052,-0.027666666666666666
5304052,0.03133333333333333
5356052,0.22766666666666666
5408052,0.03
5460052,0.007333333333333333
5512052,0.242
5564052,0.09133333333333334
5616052,-0.125
5668052,-0.006
5720052,-0.048
5772052,-0.0026666666666666666
5824052,0.171
5876052,0.03833333333333333
5928052,0.10233333333333333
5980052,0.09
6032052,0.077
6084052,-0.025333333333333333
6136052,-0.014333333333333333
6188052,0.011666666666666667
6240052,-0.04133333333333333
6292052,0.17
6344052,0.20066666666666666
6396052,-0.050333333333333334
6448052,0.07333333333333333
6500052,0.09333333333333334
6552052,-0.023
6604052,-0.10733333333333334
6656052,-0.146
6708052,-0.11366666666666667
6760052,-0.03133333333333333
6812052,-0.25833333333333336
6864052,0.011666666666666667
6916052,-0.12466666666666666
6968052,0.06933333333333333
7020052,0.411
7072052,0.08566666666666667
7124052,-0.17266666666666666
7176052,0.3446666666666667
7228052,0.2886666666666667
7280052,0.2633333333333333
7332052,-0.03866666666666667
7384052,0.128
7436052,0.212
7488052,0.23033333333333333
7540052,0.058666666666666666
7592052,0.181
7644052,0.063
7696052,-0.065
7748052,0.10666666666666667
7800052,0.18533333333333332
7852052,0.101
7904052,0.42633333333333334
7956052,0.38366666666666666
8008052,0.07366666666666667
8060052,0.327
8112052,0.17966666666666667
8164052,0.168
8216052,0.116
8268052,0.073
8320052,0.067
8372052,0.017333333333333333
8424052,-0.043
8476052,0.0003333333333333333
8528052,-0.11566666666666667
8580052,0.259
8632052,-0.12466666666666666
8684052,0.027666666666666666
8736052,0.06166666666666667
8788052,0.011
8840052,0.12133333333333333
8892052,-0.061
8944052,0.08066666666666666
8996052,0.044333333333333336
9048052,0.06633333333333333
9100052,0.19433333333333333
9152052,0.10366666666666667
9204052,0.2683333333333333
9256052,0.24466666666666667
9308052,0.197
9360052,0.173
9412052,0.223
9464052,0.07466666666666667
9516052,0.15
9568052,0.317
9620052,0.06666666666666667
9672052,0.15266666666666667
9724052,0.21433333333333332
9776052,0.10766666666666666
9828052,0.03166666666666667
9880052,0.051
9932052,0.21633333333333332
9984052,0.10266666666666667
10036052,0.11166666666666666
10088052,0.216
10140052,0.07666666666666666
10192052,0.21333333333333335
10244052,0.08733333333333333
10296052,0.203
10348052,0.09666666666666666
10400052,0.14533333333333334
10452052,0.22266666666666668
10504052,0.30266666666666664
10556052,0.02666666666666667
10608052,0.25866666666666666
10660052,0.261
10712052,0.14033333333333334
10764052,0.2783333333333333
10816052,0.115
10868052,0.092
10920052,0.293
10972052,0.14366666666666666
11024052,0.14033333333333334
11076052,0.19766666666666666
11128052,0.3303333333333333
11180052,0.38433333333333336
11232052,0.26166666666666666
11284052,0.20233333333333334
11336052,0.34
11388052,0.367
11440052,0.20566666666666666
11492052,0.3426666666666667
11544052,0.25166666666666665
11596052,0.249
11648052,0.36033333333333334
11700052,0.295
11752052,0.33066666666666666
11804052,0.35433333333333333
11856052,0.3456666666666667
11908052,0.31633333333333336
11960052,0.3983333333333333
12012052,0.289
12064052,0.14933333333333335
12116052,0.32566666666666666
12168052,0.3263333333333333
12220052,0.24066666666666667
12272052,0.29833333333333334
12324052,0.36633333333333334
12376052,0.38566666666666666
12428052,0.415
12480052,0.4023333333333333
12532052,0.30833333333333335
12584052,0.25166666666666665
12636052,0.28
12688052,0.35033333333333333
12740052,0.23733333333333334
12792052,0.347
12844052,0.28633333333333333
12896052,0.302
12948052,0.24833333333333332
13000052,0.3453333333333333
13052052,0.25666666666666665
13104052,0.3016666666666667
13156052,0.23166666666666666
13208052,0.31366666666666665
13260052,0.32166666666666666
13312052,0.24733333333333332
13364052,0.416
13416052,0.414
13468052,0.2946666666666667
13520052,0.3576666666666667
13572052,0.325
13624052,0.17266666666666666
13676052,0.3293333333333333
13728052,0.38266666666666665
13780052,0.371
13832052,0.26466666666666666
13884052,0.395
13936052,0.4613333333333333
13988052,0.426
14040052,0.43233333333333335
14092052,0.2803333333333333
14144052,0.243
14196052,0.29033333333333333
14248052,0.3616666666666667
14300052,0.23366666666666666
14352052,0.223
14404052,0.369
14456052,0.25466666666666665
14508052,0.312
14560052,0.2776666666666667
14612052,0.318
14664052,0.212
14716052,0.332
14768052,0.292
14820052,0.289
14872052,0.37033333333333335
14924052,0.33766666666666667
14976052,0.27166666666666667
15028052,0.3293333333333333
15080052,0.24933333333333332
15132052,0.24566666666666667
15184052,0.25166666666666665
15236052,0.2796666666666667
15288052,0.3363333333333333
15340052,0.18833333333333332
15392052,0.22166666666666668
15444052,0.13766666666666666
15496052,0.24633333333333332
15548052,0.32
15600052,0.22466666666666665
15652052,0.28833333333333333
15704052,0.31066666666666665
15756052,0.32766666666666666
15808052,0.355
15860052,0.37133333333333335
15912052,0.18833333333333332
15964052,0.37933333333333336
16016052,0.24066666666666667
16068052,0.2813333333333333
16120052,0.243
16172052,0.2743333333333333
16224052,0.309
16276052,0.361
16328052,0.356
16380052,0.35933333333333334
16432052,0.24733333333333332
16484052,0.2803333333333333
16536052,0.25133333333333335
16588052,0.272
16640052,0.38233333333333336
16692052,0.21266666666666667
16744052,0.206
16796052,0.27566666666666667
16848052,0.3536666666666667
16900052,0.4266666666666667
16952052,0.38233333333333336
17004052,0.337
17056052,0.35
17108052,0.341
17160052,0.31366666666666665
17212052,0.38233333333333336
17264052,0.18866666666666668
17316052,0.197
17368052,0.131
17420052,0.12933333333333333
17472052,0.23033333333333333
17524052,0.323
17576052,0.354
17628052,0.282
17680052,0.23733333333333334
17732052,0.234
17784052,0.272
17836052,0.29233333333333333
17888052,0.281
17940052,0.31433333333333335
17992052,0.30566666666666664
18044052,0.287
18096052,0.3433333333333333
18148052,0.21166666666666667
18200052,0.2976666666666667
18252052,0.271
18304052,0.31866666666666665
18356052,0.2653333333333333
18408052,0.3893333333333333
18460052,0.313
18512052,0.324
18564052,0.30433333333333334
18616052,0.37533333333333335
18668052,0.22066666666666668
18720052,0.23933333333333334
18772052,0.3233333333333333
18824052,0.266
18876052,0.2613333333333333
