timestep,reward
52,0.124
5252,0.0
10452,0.264
15652,-0.148
20852,0.136
26052,0.024
31252,0.036
36452,-0.02
41652,-0.328
46852,-0.292
52052,0.064
57252,-0.592
62452,-0.608
67652,-0.024
72852,0.08
78052,0.148
83252,0.316
88452,-0.08
93652,0.276
98852,-0.132
104052,-0.312
109252,-0.496
114452,-0.308
119652,-0.244
124852,-0.62
130052,-0.272
135252,-0.036
140452,0.024
145652,0.108
150852,-0.704
156052,-0.74
161252,-0.068
166452,0.228
171652,-0.488
176852,0.244
182052,-0.532
187252,0.668
192452,-0.184
197652,0.104
202852,-0.416
208052,0.392
213252,0.284
218452,0.256
223652,0.324
228852,0.744
234052,0.424
239252,-0.32
244452,-0.348
249652,-0.228
254852,-0.432
260052,0.324
265252,0.228
270452,0.34
275652,-0.12
280852,0.044
286052,-0.288
291252,0.244
296452,-0.248
301652,0.064
306852,0.22
312052,-0.288
317252,0.42
322452,-0.252
327652,-0.14
332852,-0.44
338052,0.028
343252,-0.236
348452,0.824
353652,0.2
358852,-0.028
364052,-0.116
369252,-0.164
374452,0.184
379652,-0.46
384852,-0.024
390052,0.428
395252,-0.464
400452,-0.336
405652,-0.624
410852,-0.416
416052,0.736
421252,0.176
426452,0.568
431652,-0.02
436852,-0.296
442052,0.184
447252,0.716
452452,-0.044
457652,-0.132
462852,-0.644
468052,-0.3
473252,-0.196
478452,0.564
483652,-0.428
488852,-0.004
494052,-0.752
499252,-0.128
504452,-0.22
509652,-0.48
514852,-0.076
520052,0.208
525252,-0.528
530452,-0.184
535652,-0.16
540852,-0.316
546052,0.644
551252,-0.18
556452,-0.4
561652,-0.312
566852,-0.032
572052,0.296
577252,-0.572
582452,0.316
587652,-0.076
592852,-0.04
598052,0.112
603252,-0.064
608452,-0.16
613652,-0.04
618852,-0.268
624052,0.296
629252,0.288
634452,0.068
639652,-0.8
644852,-0.044
650052,-0.184
655252,-0.256
660452,-0.02
665652,0.04
670852,0.696
676052,0.572
681252,0.016
686452,-0.48
691652,-0.076
696852,-0.22
702052,0.168
707252,0.612
712452,0.116
717652,-0.004
722852,0.132
728052,0.336
733252,-0.084
738452,-0.3
743652,0.008
748852,-0.176
754052,-0.6
759252,-0.08
764452,0.236
769652,0.208
774852,-0.196
780052,0.084
785252,-0.176
790452,0.124
795652,0.104
800852,-0.208
806052,-0.408
811252,-0.144
816452,-0.436
821652,-0.296
826852,-0.348
832052,0.304
837252,0.264
842452,-0.376
847652,0.368
852852,-0.148
858052,0.484
863252,-0.392
868452,0.476
873652,0.172
878852,0.352
884052,0.052
889252,0.068
894452,0.216
899652,-0.328
904852,-0.184
910052,-0.42
915252,-0.092
920452,0.3
925652,-0.104
930852,-0.296
936052,-0.628
941252,0.568
946452,-0.044
951652,-0.428
956852,0.228
962052,-0.032
967252,-0.152
972452,-0.264
977652,1.056
982852,-0.24
988052,0.504
993252,-0.108
998452,-0.32
1003652,0.236
1008852,0.132
1014052,0.34
1019252,-0.008
1024452,-0.068
1029652,0.112
1034852,-0.452
1040052,-0.376
1045252,-0.096
1050452,0.196
1055652,-0.336
1060852,0.284
1066052,-0.104
1071252,-0.356
1076452,-0.34
1081652,-0.172
1086852,-0.268
1092052,-0.22
1097252,-0.032
1102452,-0.06
1107652,0.196
1112852,-0.388
1118052,-0.052
1123252,-0.156
1128452,-0.228
1133652,0.148
1138852,0.14
1144052,-0.448
1149252,-0.356
1154452,0.22
1159652,0.02
1164852,-0.344
1170052,-0.08
1175252,0.26
1180452,-0.172
1185652,-0.548
1190852,-0.972
1196052,0.144
1201252,-0.16
1206452,-0.184
1211652,-0.512
1216852,-0.248
1222052,-0.248
1227252,0.024
1232452,0.084
1237652,-0.308
1242852,-0.148
1248052,-0.064
1253252,-0.6
1258452,-0.504
1263652,-0.072
1268852,-0.344
1274052,0.24
1279252,-0.076
1284452,-0.424
1289652,-0.036
1294852,-0.212
1300052,-0.168
1305252,-0.32
1310452,-0.104
1315652,-0.668
1320852,0.12
1326052,-0.3
1331252,-0.348
1336452,-0.36
1341652,-0.176
1346852,-0.768
1352052,-0.432
1357252,-0.48
1362452,-0.372
1367652,-0.112
1372852,-0.08
1378052,-0.448
1383252,-0.112
1388452,0.16
1393652,-0.424
1398852,-0.316
1404052,-0.468
1409252,-0.004
1414452,-0.736
1419652,-0.36
1424852,-0.048
1430052,-0.58
1435252,-0.332
1440452,-0.3
1445652,0.124
1450852,-0.176
1456052,-0.396
1461252,-0.46
1466452,0.032
1471652,-0.38
1476852,-0.3
