timestep,reward
3702452,0.486
3707652,0.282
3712852,0.118
3718052,0.184
3723252,0.098
3728452,0.312
3733652,0.154
3738852,0.394
3744052,0.39
3749252,0.37
3754452,0.416
3759652,0.19
3764852,0.228
3770052,0.204
3775252,0.166
3780452,0.03
3785652,0.328
3790852,0.394
3796052,0.334
3801252,0.032
3806452,0.378
3811652,0.124
3816852,0.342
3822052,0.418
3827252,0.678
3832452,0.36
3837652,0.392
3842852,0.374
3848052,0.332
3853252,0.282
3858452,0.12
3863652,-0.05
3868852,0.628
3874052,0.314
3879252,0.078
3884452,0.468
3889652,0.172
3894852,0.426
3900052,0.422
3905252,0.094
3910452,0.106
3915652,-0.022
3920852,0.048
3926052,0.25
3931252,0.056
3936452,0.174
3941652,0.158
3946852,0.272
3952052,0.418
3957252,0.32
3962452,0.044
3967652,0.446
3972852,0.564
3978052,0.274
3983252,0.238
3988452,0.252
3993652,0.272
3998852,0.16
4004052,0.354
4009252,0.42
4014452,0.368
4019652,0.194
4024852,0.64
4030052,0.25
4035252,0.46
4040452,0.402
4045652,0.3
4050852,0.372
4056052,0.432
4061252,0.542
4066452,0.486
4071652,0.54
4076852,0.536
4082052,0.108
4087252,0.434
4092452,0.188
4097652,0.19
4102852,0.37
4108052,0.484
4113252,0.19
4118452,0.32
4123652,0.19
4128852,0.39
4134052,0.398
4139252,0.158
4144452,0.306
4149652,0.242
4154852,0.33
4160052,0.264
4165252,0.014
4170452,0.668
4175652,0.216
4180852,0.228
4186052,0.182
4191252,0.264
4196452,0.174
4201652,0.508
4206852,0.2
4212052,0.324
4217252,0.612
4222452,0.146
4227652,0.408
4232852,-0.054
4238052,0.454
4243252,0.042
4248452,0.184
4253652,0.044
4258852,0.314
4264052,0.306
4269252,-0.014
4274452,0.302
4279652,0.492
4284852,0.418
4290052,0.116
4295252,0.222
4300452,0.198
4305652,0.21
4310852,0.384
4316052,0.234
4321252,0.112
4326452,0.212
4331652,0.114
4336852,0.364
4342052,0.334
4347252,0.002
4352452,0.35
4357652,0.324
4362852,0.176
4368052,0.186
4373252,0.334
4378452,0.428
4383652,0.136
4388852,0.36
4394052,0.408
4399252,0.128
4404452,0.42
4409652,0.312
4414852,0.22
4420052,0.344
4425252,0.384
4430452,0.308
4435652,0.32
4440852,0.13
4446052,-0.016
4451252,0.274
4456452,0.368
4461652,0.006
4466852,-0.032
4472052,0.23
4477252,0.278
4482452,0.078
4487652,0.418
4492852,0.174
4498052,0.044
4503252,0.162
4508452,-0.032
4513652,0.084
4518852,0.154
4524052,0.086
4529252,0.102
4534452,-0.134
4539652,-0.04
4544852,-0.122
4550052,-0.002
4555252,-0.062
4560452,0.168
4565652,0.072
4570852,-0.074
4576052,-0.046
4581252,-0.128
4586452,-0.046
4591652,-0.022
4596852,-0.052
4602052,-0.454
4607252,-0.508
4612452,-0.158
4617652,-0.062
4622852,-0.296
4628052,-0.182
4633252,-0.368
4638452,-0.378
4643652,-0.248
4648852,-0.236
4654052,-0.288
4659252,-0.246
4664452,0.052
4669652,-0.154
4674852,-0.278
4680052,0.11
4685252,-0.314
4690452,-0.17
4695652,-0.394
4700852,-0.27
4706052,-0.272
4711252,-0.124
4716452,-0.246
4721652,-0.21
4726852,-0.056
4732052,-0.362
4737252,-0.06
4742452,-0.12
4747652,-0.242
4752852,-0.078
4758052,-0.194
4763252,-0.44
4768452,-0.094
4773652,-0.172
4778852,-0.512
4784052,-0.162
4789252,-0.206
4794452,-0.35
4799652,-0.042
4804852,-0.104
4810052,-0.068
4815252,-0.256
4820452,-0.168
4825652,-0.742
4830852,-0.334
4836052,-0.318
4841252,-0.066
4846452,-0.344
4851652,-0.31
4856852,-0.558
4862052,-0.136
4867252,-0.186
4872452,-0.03
4877652,-0.104
4882852,-0.036
4888052,-0.076
4893252,-0.132
4898452,-0.374
4903652,-0.158
4908852,-0.32
4914052,-0.176
4919252,-0.166
4924452,-0.036
4929652,0.066
4934852,-0.34
4940052,-0.056
4945252,-0.564
4950452,0.038
4955652,-0.156
4960852,0.068
4966052,-0.126
4971252,-0.23
4976452,-0.006
4981652,-0.208
4986852,0.092
4992052,0.026
4997252,-0.088
5002452,0.068
5007652,-0.194
5012852,-0.08
5018052,0.102
5023252,-0.148
5028452,0.112
5033652,0.004
5038852,-0.16
5044052,0.05
5049252,-0.028
5054452,-0.298
5059652,-0.208
5064852,-0.198
5070052,-0.136
5075252,-0.236
5080452,-0.338
5085652,-0.342
5090852,0.016
5096052,-0.126
5101252,0.272
5106452,0.27
5111652,0.096
5116852,-0.048
5122052,-0.064
5127252,0.078
5132452,-0.116
5137652,-0.258
5142852,0.032
5148052,-0.14
5153252,-0.09
5158452,0.05
5163652,-0.278
5168852,0.07
5174052,-0.028
5179252,0.21
5184452,-0.066
5189652,-0.288
5194852,0.248
