timestep,win rate,win rate easy,win rate medium,win rate hard
2964052,0.514,0.8646496815286624,0.5067024128686327,0.17092651757188498
3016052,0.474,0.8213114754098361,0.46639784946236557,0.15479876160990713
3068052,0.516,0.8502415458937198,0.5407608695652174,0.16485225505443235
3120052,0.53,0.8555555555555555,0.5410691003911343,0.175787728026534
3172052,0.4855,0.8283828382838284,0.5124508519003932,0.12361331220285261
3224052,0.5035,0.8592233009708737,0.520949720670391,0.15465465465465467
3276052,0.5175,0.8509316770186336,0.5225718194254446,0.168
3328052,0.527,0.837173579109063,0.5566037735849056,0.15815485996705106
3380052,0.507,0.8763693270735524,0.49715099715099714,0.15933232169954475
3432052,0.509,0.8394863563402889,0.5263852242744064,0.15508885298869143
3484052,0.512,0.8432267884322678,0.5166666666666667,0.15730337078651685
3536052,0.5285,0.863013698630137,0.5460122699386503,0.17970049916805325
3588052,0.5075,0.8708661417322835,0.495225102319236,0.15664556962025317
3640052,0.504,0.8460264900662252,0.5084087968952135,0.16693418940609953
3692052,0.5105,0.8558823529411764,0.4992947813822285,0.13911620294599017
3744052,0.5185,0.8732394366197183,0.5151933701657458,0.1664050235478807
3796052,0.5115,0.8713629402756509,0.49476439790575916,0.13036020583190394
3848052,0.492,0.8753943217665615,0.48204419889502764,0.12461059190031153
3900052,0.5175,0.8734567901234568,0.5173852573018081,0.15323854660347552
3952052,0.4975,0.8459069020866774,0.5059920106524634,0.14057507987220447
4004052,0.502,0.8478260869565217,0.5160462130937099,0.15248796147672553
4056052,0.5145,0.8621236133122029,0.5100942126514132,0.16932907348242812
4108052,0.5275,0.8582677165354331,0.5346938775510204,0.18571428571428572
4160052,0.5095,0.8380952380952381,0.5347885402455662,0.1554160125588697
4212052,0.5025,0.8516746411483254,0.5119363395225465,0.13731825525040386
4264052,0.536,0.8708661417322835,0.5497311827956989,0.17713365539452497
4316052,0.5095,0.8729903536977492,0.5166204986149584,0.15701219512195122
4368052,0.522,0.8824451410658307,0.5149051490514905,0.16185897435897437
4420052,0.4915,0.8633333333333333,0.4898236092265943,0.1568627450980392
4472052,0.519,0.8830128205128205,0.521978021978022,0.16512345679012347
4524052,0.507,0.8717105263157895,0.5310810810810811,0.13957055214723926
4576052,0.524,0.8618012422360248,0.5380434782608695,0.15645161290322582
4628052,0.528,0.8762214983713354,0.5363511659807956,0.1933028919330289
4680052,0.533,0.867741935483871,0.5386565272496832,0.17428087986463622
4732052,0.5075,0.8536585365853658,0.5117493472584856,0.1583198707592892
4784052,0.52,0.8765625,0.5214477211796247,0.1465798045602606
4836052,0.5035,0.8746031746031746,0.48951048951048953,0.1618320610687023
4888052,0.5225,0.864516129032258,0.5141752577319587,0.18211920529801323
4940052,0.5,0.8619119878603946,0.469050894085282,0.1482084690553746
4992052,0.5095,0.8734177215189873,0.5147849462365591,0.1346153846153846
5044052,0.517,0.8680124223602484,0.5062240663900415,0.1721958925750395
5096052,0.503,0.8497652582159625,0.49663526244952894,0.15210355987055016
5148052,0.5085,0.8304278922345484,0.5317679558011049,0.16744186046511628
5200052,0.498,0.85553772070626,0.4911080711354309,0.1609907120743034
5252052,0.5265,0.8535127055306427,0.5124309392265194,0.1828665568369028
5304052,0.5115,0.8642384105960265,0.5205843293492696,0.16951788491446346
5356052,0.505,0.85,0.5236768802228412,0.16163141993957703
5408052,0.521,0.8601823708206687,0.5258855585831063,0.14802631578947367
5460052,0.5365,0.8668831168831169,0.5533854166666666,0.18506493506493507
5512052,0.519,0.8625204582651391,0.5475880052151239,0.14630225080385853
5564052,0.5115,0.8890675241157556,0.4867021276595745,0.16613418530351437
5616052,0.5075,0.8327922077922078,0.5205655526992288,0.16006600660066006
5668052,0.5035,0.8248847926267281,0.5166666666666667,0.15580286168521462
5720052,0.496,0.8066115702479338,0.5280312907431551,0.15764331210191082
5772052,0.526,0.8688,0.538961038961039,0.15537190082644628
5824052,0.5245,0.8701298701298701,0.5427408412483039,0.17465224111282843
5876052,0.481,0.8548644338118022,0.4591549295774648,0.15082956259426847
5928052,0.506,0.8532110091743119,0.49519890260631,0.1507293354943274
5980052,0.501,0.8528481012658228,0.4880636604774536,0.15472312703583063
6032052,0.5245,0.8590163934426229,0.5418848167539267,0.17731629392971246
6084052,0.5135,0.8667711598746082,0.5173852573018081,0.15863141524105753
6136052,0.507,0.8605388272583201,0.4987012987012987,0.14524207011686144
6188052,0.505,0.8304,0.5377483443708609,0.13709677419354838
6240052,0.492,0.828393135725429,0.4817708333333333,0.1404399323181049
6292052,0.5075,0.860128617363344,0.5046235138705416,0.15780998389694043
6344052,0.4985,0.8448275862068966,0.5069637883008357,0.14596273291925466
6396052,0.487,0.856682769726248,0.4904632152588556,0.12713178294573643
6448052,0.492,0.856682769726248,0.46780551905387646,0.1553398058252427
6500052,0.5145,0.8490566037735849,0.5185694635488308,0.17582417582417584
6552052,0.512,0.8560250391236307,0.5306957708049114,0.14012738853503184
6604052,0.531,0.8599397590361446,0.5405405405405406,0.15268456375838926
