episodes,win rate,win rate easy,win rate medium,win rate hard
167000,0.275,0.5882352941176471,0.2,0.029850746268656716
168000,0.27,0.578125,0.2073170731707317,0.0
169000,0.225,0.5,0.1566265060240964,0.01818181818181818
170000,0.255,0.6065573770491803,0.15,0.03389830508474576
171000,0.275,0.6842105263157895,0.16091954022988506,0.03571428571428571
172000,0.3,0.6231884057971014,0.25862068965517243,0.0273972602739726
173000,0.305,0.7101449275362319,0.15151515151515152,0.03076923076923077
174000,0.28,0.6323529411764706,0.15584415584415584,0.01818181818181818
175000,0.315,0.5774647887323944,0.2608695652173913,0.06666666666666667
176000,0.23,0.5454545454545454,0.2,0.0
177000,0.255,0.5454545454545454,0.1891891891891892,0.016666666666666666
178000,0.285,0.5862068965517241,0.27631578947368424,0.030303030303030304
179000,0.23,0.6326530612244898,0.15476190476190477,0.029850746268656716
180000,0.26,0.5652173913043478,0.17391304347826086,0.016129032258064516
181000,0.265,0.6323529411764706,0.109375,0.04411764705882353
182000,0.23,0.5454545454545454,0.12987012987012986,0.0
183000,0.3,0.640625,0.20270270270270271,0.06451612903225806
184000,0.265,0.5671641791044776,0.1917808219178082,0.016666666666666666
185000,0.235,0.5714285714285714,0.19736842105263158,0.0
186000,0.26,0.6206896551724138,0.16091954022988506,0.03636363636363636
187000,0.245,0.576271186440678,0.16883116883116883,0.03125
188000,0.205,0.4915254237288136,0.16901408450704225,0.0
189000,0.28,0.6129032258064516,0.20512820512820512,0.03333333333333333
190000,0.255,0.6190476190476191,0.1746031746031746,0.013513513513513514
191000,0.28,0.6,0.17567567567567569,0.06557377049180328
192000,0.265,0.5294117647058824,0.189873417721519,0.03773584905660377
193000,0.26,0.6,0.24358974358974358,0.0
194000,0.19,0.4107142857142857,0.22388059701492538,0.0
195000,0.2,0.5254237288135594,0.12,0.0
196000,0.27,0.5277777777777778,0.21875,0.03125
197000,0.195,0.4032258064516129,0.15714285714285714,0.04411764705882353
198000,0.26,0.5573770491803278,0.21052631578947367,0.031746031746031744
199000,0.28,0.6323529411764706,0.14925373134328357,0.046153846153846156
