episodes,win rate,win rate easy,win rate medium,win rate hard
0,0.5046666666666667,0.8502617801047121,0.5117026158788435,0.1512297226582941
1000,0.5018333333333334,0.8666309587573647,0.48895759717314485,0.15302300695559123
2000,0.4718333333333333,0.8244514106583072,0.4716117216117216,0.11724500525762356
3000,0.5041666666666667,0.8454825462012321,0.4947029018885306,0.16161616161616163
4000,0.47533333333333333,0.8361433087460485,0.4633699633699634,0.1319082377476538
5000,0.5096666666666667,0.8504914640455251,0.5128552097428958,0.14972972972972973
6000,0.4975,0.8345360824742268,0.48459133541759714,0.1543108182317408
7000,0.5103333333333333,0.8637067630356221,0.5123739688359303,0.1440723019670388
8000,0.49016666666666664,0.8290870488322718,0.482078853046595,0.160828025477707
9000,0.4866666666666667,0.8412526997840173,0.4957945993802568,0.12811011116993118
10000,0.47633333333333333,0.8271925272444214,0.4626253418413856,0.13251729643427354
11000,0.4786666666666667,0.8352631578947368,0.466636197440585,0.13807531380753138
12000,0.4723333333333333,0.8246753246753247,0.46817155756207673,0.14093959731543623
13000,0.49933333333333335,0.8453981385729059,0.4943259192010894,0.14600107353730543
14000,0.518,0.8655030800821355,0.5224225612575127,0.15457914240338805
15000,0.5216666666666666,0.8695881731784583,0.5274186357556844,0.1610305958132045
16000,0.49733333333333335,0.8587601078167116,0.48703296703296706,0.15133689839572192
17000,0.5015,0.8623702894593118,0.5101143359718557,0.1424802110817942
18000,0.5143333333333333,0.8554852320675106,0.5158311345646438,0.15901639344262294
19000,0.49116666666666664,0.8512129380053909,0.49551569506726456,0.13733681462140993
20000,0.5228333333333334,0.8695417789757413,0.5390102541239411,0.16561514195583596
21000,0.4825,0.8449525934188511,0.4878801234023799,0.14086687306501547
22000,0.4625,0.8230042016806722,0.45,0.1149789029535865
23000,0.5113333333333333,0.8521380731581659,0.5031474820143885,0.16076294277929154
24000,0.4721666666666667,0.8250539956803455,0.47058823529411764,0.13077731092436976
25000,0.49233333333333335,0.8288144603934078,0.5052083333333334,0.12727272727272726
26000,0.49983333333333335,0.8610206297502715,0.5019815059445178,0.14467408585055644
27000,0.4815,0.8406940063091483,0.47191011235955055,0.12813667912439936
28000,0.4613333333333333,0.8185676392572945,0.44606542882404954,0.11656772800863464
29000,0.5273333333333333,0.8789333333333333,0.541171088746569,0.17173800928313562
30000,0.49933333333333335,0.8529565672422815,0.49473684210526314,0.14968487394957983
31000,0.5098333333333334,0.8523028057173108,0.5103387593488782,0.1572361262241567
32000,0.48,0.8346709470304976,0.4800531914893617,0.1264
33000,0.5113333333333333,0.8488982161594963,0.5110410094637224,0.16853333333333334
34000,0.49783333333333335,0.8587420042643923,0.4953354064860062,0.13934863854778431
35000,0.5163333333333333,0.8646055437100213,0.5304850912327548,0.15130527437400107
36000,0.4821666666666667,0.8316299085529855,0.4847806624888093,0.1384373361300472
37000,0.4746666666666667,0.8303757828810021,0.46779351301964367,0.12295514511873351
38000,0.4776666666666667,0.8372346216657593,0.4812332439678284,0.1303896103896104
39000,0.4801666666666667,0.8280683583635422,0.47115828334102444,0.13722397476340695
40000,0.524,0.8719704952581665,0.5233730522456462,0.18072916666666666
41000,0.49816666666666665,0.8389296956977964,0.4970601537765717,0.15454062665958576
42000,0.505,0.8515376458112407,0.5058876811594203,0.16107030430220357
43000,0.48,0.8333333333333334,0.47214611872146117,0.13015873015873017
44000,0.4781666666666667,0.8213347346295323,0.4763392857142857,0.12870220786214323
45000,0.4775,0.8357894736842105,0.4579139981701738,0.14420062695924765
46000,0.48733333333333334,0.8392299687825182,0.481447963800905,0.1322269807280514
47000,0.5098333333333334,0.8718226068144943,0.504774897680764,0.1726434426229508
48000,0.484,0.8498659517426274,0.4761037778789258,0.14086687306501547
49000,0.5005,0.8491854965843405,0.5059578368469294,0.14778067885117493
50000,0.47483333333333333,0.8344298245614035,0.48081264108352145,0.13360530341662416
51000,0.5423333333333333,0.8740932642487047,0.5512820512820513,0.19247083775185578
52000,0.503,0.8497409326424871,0.5032080659945004,0.1483050847457627
53000,0.4845,0.8266237251744498,0.4826357969723954,0.1496562665256478
54000,0.5263333333333333,0.864908503767492,0.5361498257839721,0.1733477789815818
55000,0.5048333333333334,0.8455328310010765,0.5252883762200532,0.1451271186440678
56000,0.5205,0.8634984833164813,0.5171933085501859,0.16149732620320856
57000,0.5085,0.854632587859425,0.5057777777777778,0.16452991452991453
58000,0.4841666666666667,0.838421052631579,0.4848621780388613,0.1266560678325384
