timestep,win rate,win rate easy,win rate medium,win rate hard
52,0.496,0.8508863399374348,0.49020501138952166,0.14202437731849496
52052,0.492,0.8431983385254413,0.4830393487109905,0.13955984970477725
104052,0.4751666666666667,0.8401270513499206,0.4699074074074074,0.12762685802152743
156052,0.475,0.8263348885432866,0.45803249097472926,0.1299191374663073
208052,0.49933333333333335,0.8457112970711297,0.49329014345210553,0.16242864556305137
260052,0.4801666666666667,0.8218029350104822,0.4825892857142857,0.12526997840172785
312052,0.499,0.850131926121372,0.4981965734896303,0.14732379438261792
364052,0.4856666666666667,0.8415682062298604,0.4802899864068872,0.14862765406525116
416052,0.49066666666666664,0.8374463519313304,0.48295706064630367,0.1555673947789025
468052,0.5316666666666666,0.8796747967479674,0.5417036379769299,0.18200946870068385
520052,0.5103333333333333,0.8527253668763103,0.5159550561797753,0.15372254954472417
572052,0.48383333333333334,0.8380355276907001,0.47153351698806245,0.14255765199161424
624052,0.5085,0.8391038696537678,0.5205032618825722,0.15132275132275133
676052,0.4826666666666667,0.826722338204593,0.4685377999094613,0.14773333333333333
728052,0.49683333333333335,0.8333333333333334,0.511070110701107,0.14922279792746113
780052,0.5033333333333333,0.8499724214009928,0.5187472430524923,0.1578125
832052,0.473,0.8304186539480657,0.4527363184079602,0.14195583596214512
884052,0.4955,0.8518111964873765,0.503155996393147,0.1556122448979592
936052,0.49333333333333335,0.8527973927213471,0.4944616747895436,0.1440588853838065
988052,0.4885,0.8430637386181039,0.4943362029904848,0.13811007268951195
1040052,0.5098333333333334,0.8583554376657825,0.5072332730560579,0.1676300578034682
1092052,0.5075,0.8432518597236982,0.5258236865538736,0.14797008547008547
1144052,0.501,0.8631578947368421,0.49770642201834864,0.14635416666666667
1196052,0.5106666666666667,0.8648363252375924,0.5077194530216145,0.14953779227841218
1248052,0.5023333333333333,0.8478027867095391,0.5099425541316837,0.14858364510956706
1300052,0.49816666666666665,0.8444561219127693,0.49664729548502456,0.1456989247311828
1352052,0.5073333333333333,0.8537886872998933,0.5151245551601423,0.15228966986155484
1404052,0.4875,0.8423303046499199,0.4786708576560395,0.14879074658254468
1456052,0.4886666666666667,0.856546687532603,0.47921531994395145,0.13594232749742532
1508052,0.49433333333333335,0.8515007898894155,0.5002288329519451,0.1336116910229645
1560052,0.5003333333333333,0.8524064171122995,0.4982094897045658,0.15559071729957805
1612052,0.491,0.8478260869565217,0.4791111111111111,0.14431330472103004
1664052,0.48383333333333334,0.8483754512635379,0.4676753782668501,0.12659574468085105
1716052,0.5115,0.8664142779881017,0.514489522960321,0.1640461215932914
1768052,0.5046666666666667,0.8521603331598125,0.49638336347197104,0.1569362613818961
1820052,0.4861666666666667,0.8581717451523546,0.4814004376367615,0.14031413612565444
1872052,0.5188333333333334,0.8552837064029152,0.5240665766981556,0.16433189655172414
1924052,0.495,0.8444326052210975,0.4954254345837146,0.15591120289106866
