timestep,reward
52,0.0026666666666666666
52052,0.07933333333333334
104052,-0.058
156052,-0.03866666666666667
208052,0.035333333333333335
260052,-0.059333333333333335
312052,0.08466666666666667
364052,-0.06466666666666666
416052,-0.04133333333333333
468052,0.098
520052,0.021333333333333333
572052,0.01
624052,0.025333333333333333
676052,0.013333333333333334
728052,-0.066
780052,-0.11333333333333333
832052,0.066
884052,-0.008666666666666666
936052,0.005333333333333333
988052,0.07866666666666666
1040052,0.04733333333333333
1092052,0.04066666666666666
1144052,-0.04066666666666666
1196052,-0.025333333333333333
1248052,0.12466666666666666
1300052,-0.030666666666666665
1352052,0.09066666666666667
1404052,0.034666666666666665
1456052,0.15666666666666668
1508052,0.008666666666666666
1560052,0.05
1612052,0.09333333333333334
1664052,-0.02266666666666667
1716052,-0.066
1768052,-0.088
1820052,-0.08866666666666667
1872052,-0.094
