timestep,reward
16328052,-0.19
16380052,0.22
16432052,0.05
16484052,-0.52
16536052,-0.17
16588052,0.19
16640052,-0.05
16692052,0.03
16744052,0.19
16796052,0.06
16848052,-0.08
16900052,0.07
16952052,-0.11
17004052,0.02
17056052,-0.38
17108052,0.06
17160052,0.47
17212052,-0.06
17264052,-0.49
17316052,0.03
17368052,0.04
17420052,-0.33
17472052,0.44
17524052,0.86
17576052,0.49
17628052,0.33
17680052,-0.08
17732052,0.3
17784052,-0.05
17836052,-0.66
17888052,-0.1
17940052,0.52
17992052,0.1
18044052,-0.57
18096052,0.01
18148052,-0.62
18200052,0.45
18252052,0.26
18304052,-0.51
18356052,-0.34
18408052,-0.12
18460052,-0.1
18512052,-0.29
18564052,0.62
18616052,-0.22
18668052,0.22
18720052,0.18
18772052,0.32
18824052,-0.58
18876052,-0.68
18928052,-0.04
18980052,0.16
19032052,-0.45
19084052,0.14
19136052,-0.62
19188052,-0.08
19240052,-0.54
19292052,0.28
19344052,0.29
19396052,-0.37
19448052,-0.48
19500052,0.2
19552052,0.24
19604052,-0.24
19656052,-0.08
19708052,-0.14
19760052,-0.16
19812052,-0.28
19864052,-0.02
19916052,-0.37
19968052,-0.72
20020052,0.88
20072052,0.27
20124052,-0.07
20176052,0.03
20228052,-0.04
20280052,-0.01
20332052,0.42
20384052,0.37
20436052,0.07
20488052,-0.2
20540052,0.51
20592052,0.69
20644052,0.05
20696052,-0.07
20748052,-0.01
20800052,-0.1
20852052,-0.19
20904052,0.29
20956052,0.0
21008052,0.49
21060052,0.18
21112052,-0.58
21164052,0.7
21216052,-0.03
21268052,-0.15
21320052,-0.19
21372052,0.4
21424052,-0.27
21476052,-0.13
21528052,-0.12
21580052,-0.39
21632052,-0.25
21684052,0.2
21736052,-0.34
21788052,0.34
21840052,-0.02
21892052,0.14
21944052,-0.35
21996052,-0.27
22048052,-0.5
22100052,-0.43
22152052,-0.01
22204052,0.02
22256052,0.0
22308052,0.27
22360052,0.09
22412052,0.03
22464052,-0.27
22516052,0.03
22568052,-0.35
22620052,0.07
22672052,-0.18
22724052,0.15
22776052,0.26
22828052,-0.45
22880052,0.03
22932052,-0.44
22984052,0.0
23036052,-0.03
23088052,-0.15
23140052,-0.08
23192052,-0.45
23244052,-0.05
23296052,0.3
23348052,0.03
23400052,-0.5
23452052,-0.15
23504052,-0.17
23556052,0.33
23608052,0.1
23660052,0.54
23712052,-0.17
23764052,0.53
23816052,0.47
23868052,0.0
23920052,0.43
23972052,0.05
24024052,0.16
24076052,-0.35
24128052,-0.13
24180052,0.15
24232052,0.45
24284052,0.02
24336052,0.48
24388052,-0.06
24440052,-0.29
24492052,-0.02
24544052,-0.3
24596052,0.21
24648052,0.6
24700052,0.23
24752052,0.31
24804052,0.12
24856052,0.07
24908052,0.55
24960052,0.72
25012052,-0.03
25064052,-0.39
25116052,0.09
25168052,0.18
25220052,-0.34
25272052,0.15
25324052,0.22
25376052,-0.31
25428052,-0.13
25480052,-0.12
25532052,0.05
25584052,-0.35
25636052,0.51
25688052,0.18
25740052,-0.57
25792052,-0.25
25844052,-0.23
25896052,-0.28
25948052,-0.03
