timestep,reward
52,0.18
52052,-0.51
104052,-0.71
156052,0.02
208052,-0.48
260052,-0.11
312052,-0.12
364052,-0.46
416052,-0.37
468052,-0.48
520052,-0.52
572052,0.15
624052,-0.19
676052,-0.47
728052,-0.11
780052,-0.18
832052,-0.26
884052,-0.02
936052,0.13
988052,0.07
1040052,-0.49
1092052,-0.72
1144052,-0.62
1196052,0.01
1248052,-0.17
1300052,0.02
1352052,-0.13
1404052,0.33
1456052,-0.17
1508052,-0.5
1560052,-0.04
1612052,-0.01
1664052,-0.32
1716052,0.12
1768052,0.29
1820052,-0.48
1872052,0.04
1924052,-0.05
1976052,0.03
2028052,-0.43
2080052,-0.36
2132052,0.22
2184052,0.04
2236052,-0.17
2288052,-0.17
2340052,-0.15
2392052,-0.31
2444052,0.66
2496052,0.36
2548052,0.01
2600052,-0.15
2652052,0.17
2704052,-0.26
2756052,-0.44
2808052,-0.27
2860052,-0.06
2912052,-0.1
2964052,-0.16
3016052,-0.12
3068052,-0.2
3120052,-0.14
3172052,-0.23
3224052,-0.18
3276052,-0.03
3328052,-0.58
3380052,-0.28
3432052,-0.49
3484052,-0.24
3536052,-0.01
3588052,-0.07
3640052,-0.43
3692052,-0.32
3744052,0.14
3796052,0.16
3848052,0.16
3900052,0.27
3952052,0.12
4004052,-0.2
4056052,0.68
4108052,0.3
4160052,-0.13
4212052,0.06
4264052,0.3
4316052,0.21
4368052,-0.07
4420052,0.27
4472052,-0.07
4524052,-0.27
4576052,0.44
4628052,0.56
4680052,0.31
4732052,-0.04
4784052,0.44
4836052,0.21
4888052,-0.29
4940052,0.21
4992052,0.26
5044052,0.15
5096052,0.62
5148052,0.25
